"BLeft","timeCount"
24,723.0
24,724.0
24,725.0
24,726.0
24,727.0
24,728.0
24,729.0
24,730.0
24,731.0
24,732.0
23,733.0
22,734.0
22,735.0
21,736.0
21,737.0
21,738.0
21,739.0
21,740.0
21,741.0
21,742.0
21,743.0
21,744.0
21,745.0
21,746.0
21,747.0
21,748.0
21,749.0
21,750.0
21,751.0
21,752.0
21,753.0
21,754.0
21,755.0
21,756.0
21,757.0
21,758.0
21,759.0
21,760.0
21,761.0
21,762.0
21,763.0
21,764.0
20,765.0
20,766.0
20,767.0
20,768.0
20,769.0
20,770.0
20,771.0
20,772.0
20,773.0
20,774.0
20,775.0
20,776.0
20,777.0
20,778.0
20,779.0
20,780.0
20,781.0
20,782.0
20,783.0
20,784.0
20,785.0
18,786.0
18,787.0
18,788.0
18,789.0
18,790.0
18,791.0
18,792.0
18,793.0
18,794.0
18,795.0
18,796.0
18,797.0
18,798.0
18,799.0
18,800.0
18,801.0
18,802.0
18,803.0
17,804.0
17,805.0
17,806.0
17,807.0
17,808.0
17,809.0
17,810.0
17,811.0
17,812.0
17,813.0
17,814.0
17,815.0
17,816.0
17,817.0
17,818.0
17,819.0
17,820.0
17,821.0
16,822.0
16,823.0
16,824.0
16,825.0
15,826.0
15,827.0
15,828.0
15,829.0
15,830.0
15,831.0
15,832.0
15,833.0
15,834.0
15,835.0
15,836.0
15,837.0
15,838.0
15,839.0
15,840.0
15,841.0
15,842.0
14,843.0
14,844.0
14,845.0
14,846.0
14,847.0
14,848.0
14,849.0
14,850.0
14,851.0
14,852.0
14,853.0
14,854.0
14,855.0
14,856.0
14,857.0
14,858.0
14,859.0
14,860.0
14,861.0
14,862.0
14,863.0
14,864.0
14,865.0
14,866.0
14,867.0
14,868.0
14,869.0
14,870.0
14,871.0
14,872.0
14,873.0
14,874.0
14,875.0
14,876.0
14,877.0
14,878.0
14,879.0
14,880.0
14,881.0
14,882.0
14,883.0
14,884.0
13,885.0
13,886.0
13,887.0
13,888.0
13,889.0
13,890.0
13,891.0
13,892.0
13,893.0
13,894.0
13,895.0
13,896.0
13,897.0
13,898.0
13,899.0
13,900.0
13,901.0
13,902.0
13,903.0
13,904.0
13,905.0
12,906.0
12,907.0
12,908.0
12,909.0
12,910.0
12,911.0
12,912.0
12,913.0
12,914.0
12,915.0
12,916.0
12,917.0
12,918.0
12,919.0
12,920.0
12,921.0
12,922.0
12,923.0
12,924.0
12,925.0
12,926.0
12,927.0
12,928.0
12,929.0
11,930.0
11,931.0
11,932.0
11,933.0
11,934.0
11,935.0
11,936.0
11,937.0
11,938.0
11,939.0
11,940.0
11,941.0
11,942.0
11,943.0
11,944.0
11,945.0
11,946.0
11,947.0
11,948.0
11,949.0
11,950.0
11,951.0
11,952.0
11,953.0
11,954.0
11,955.0
11,956.0
11,957.0
10,958.0
10,959.0
10,960.0
10,961.0
10,962.0
9,963.0
9,964.0
9,965.0
9,966.0
9,967.0
9,968.0
9,969.0
8,970.0
8,971.0
8,972.0
8,973.0
8,974.0
8,975.0
8,976.0
8,977.0
8,978.0
8,979.0
8,980.0
8,981.0
8,982.0
7,983.0
7,984.0
7,985.0
7,986.0
7,987.0
6,988.0
6,989.0
6,990.0
6,991.0
6,992.0
6,993.0
6,994.0
6,995.0
6,996.0
6,997.0
6,998.0
6,999.0
6,1000.0
6,1001.0
6,1002.0
6,1003.0
6,1004.0
6,1005.0
6,1006.0
6,1007.0
6,1008.0
5,1009.0
5,1010.0
5,1011.0
5,1012.0
5,1013.0
5,1014.0
5,1015.0
5,1016.0
5,1017.0
4,1018.0
3,1019.0
3,1020.0
3,1021.0
3,1022.0
3,1023.0
3,1024.0
3,1025.0
3,1026.0
3,1027.0
3,1028.0
3,1029.0
3,1030.0
3,1031.0
3,1032.0
3,1033.0
3,1034.0
3,1035.0
3,1036.0
3,1037.0
3,1038.0
3,1039.0
3,1040.0
3,1041.0
3,1042.0
3,1043.0
3,1044.0
3,1045.0
3,1046.0
3,1047.0
3,1048.0
3,1049.0
3,1050.0
3,1051.0
3,1052.0
3,1053.0
3,1054.0
3,1055.0
3,1056.0
3,1057.0
3,1058.0
3,1059.0
3,1060.0
3,1061.0
3,1062.0
3,1063.0
3,1064.0
3,1065.0
3,1066.0
3,1067.0
3,1068.0
3,1069.0
3,1070.0
3,1071.0
3,1072.0
3,1073.0
3,1074.0
3,1075.0
3,1076.0
3,1077.0
3,1078.0
3,1079.0
3,1080.0
3,1081.0
3,1082.0
3,1083.0
3,1084.0
3,1085.0
3,1086.0
3,1087.0
3,1088.0
3,1089.0
3,1090.0
3,1091.0
3,1092.0
3,1093.0
3,1094.0
3,1095.0
3,1096.0
3,1097.0
3,1098.0
3,1099.0
3,1100.0
3,1101.0
3,1102.0
3,1103.0
3,1104.0
3,1105.0
3,1106.0
3,1107.0
3,1108.0
3,1109.0
3,1110.0
3,1111.0
3,1112.0
2,1113.0
2,1114.0
2,1115.0
2,1116.0
2,1117.0
2,1118.0
2,1119.0
2,1120.0
2,1121.0
2,1122.0
2,1123.0
2,1124.0
2,1125.0
2,1126.0
2,1127.0
2,1128.0
2,1129.0
2,1130.0
2,1131.0
2,1132.0
2,1133.0
2,1134.0
2,1135.0
2,1136.0
2,1137.0
2,1138.0
2,1139.0
2,1140.0
2,1141.0
2,1142.0
2,1143.0
2,1144.0
2,1145.0
2,1146.0
2,1147.0
2,1148.0
2,1149.0
2,1150.0
2,1151.0
2,1152.0
2,1153.0
2,1154.0
2,1155.0
2,1156.0
2,1157.0
2,1158.0
2,1159.0
2,1160.0
2,1161.0
2,1162.0
2,1163.0
2,1164.0
2,1165.0
2,1166.0
2,1167.0
2,1168.0
2,1169.0
2,1170.0
2,1171.0
2,1172.0
2,1173.0
2,1174.0
2,1175.0
2,1176.0
2,1177.0
2,1178.0
2,1179.0
2,1180.0
2,1181.0
2,1182.0
2,1183.0
2,1184.0
2,1185.0
2,1186.0
2,1187.0
2,1188.0
2,1189.0
2,1190.0
1,1191.0
1,1192.0
1,1193.0
1,1194.0
1,1195.0
1,1196.0
1,1197.0
1,1198.0
1,1199.0
1,1200.0
1,1201.0
1,1202.0
1,1203.0
1,1204.0
1,1205.0
1,1206.0
1,1207.0
1,1208.0
1,1209.0
1,1210.0
1,1211.0
1,1212.0
1,1213.0
1,1214.0
1,1215.0
1,1216.0
1,1217.0
1,1218.0
1,1219.0
1,1220.0
1,1221.0
1,1222.0
1,1223.0
1,1224.0
1,1225.0
1,1226.0
1,1227.0
1,1228.0
1,1229.0
1,1230.0
1,1231.0
1,1232.0
1,1233.0
1,1234.0
1,1235.0
1,1236.0
1,1237.0
1,1238.0
1,1239.0
1,1240.0
1,1241.0
1,1242.0
1,1243.0
1,1244.0
1,1245.0
1,1246.0
1,1247.0
1,1248.0
1,1249.0
1,1250.0
1,1251.0
1,1252.0
1,1253.0
1,1254.0
1,1255.0
1,1256.0
1,1257.0
1,1258.0
1,1259.0
1,1260.0
1,1261.0
1,1262.0
1,1263.0
1,1264.0
1,1265.0
1,1266.0
1,1267.0
1,1268.0
1,1269.0
1,1270.0
1,1271.0
1,1272.0
1,1273.0
1,1274.0
1,1275.0
1,1276.0
1,1277.0
1,1278.0
1,1279.0
1,1280.0
1,1281.0
1,1282.0
1,1283.0
1,1284.0
1,1285.0
1,1286.0
1,1287.0
1,1288.0
1,1289.0
1,1290.0
1,1291.0
1,1292.0
1,1293.0
1,1294.0
1,1295.0
1,1296.0
1,1297.0
1,1298.0
1,1299.0
1,1300.0
1,1301.0
1,1302.0
1,1303.0
1,1304.0
1,1305.0
1,1306.0
1,1307.0
1,1308.0
1,1309.0
1,1310.0
1,1311.0
1,1312.0
1,1313.0
1,1314.0
1,1315.0
1,1316.0
1,1317.0
1,1318.0
1,1319.0
1,1320.0
1,1321.0
1,1322.0
1,1323.0
1,1324.0
1,1325.0
1,1326.0
1,1327.0
1,1328.0
1,1329.0
1,1330.0
1,1331.0
1,1332.0
1,1333.0
1,1334.0
1,1335.0
1,1336.0
1,1337.0
1,1338.0
1,1339.0
1,1340.0
1,1341.0
1,1342.0
1,1343.0
1,1344.0
1,1345.0
1,1346.0
1,1347.0
1,1348.0
1,1349.0
1,1350.0
1,1351.0
1,1352.0
1,1353.0
1,1354.0
1,1355.0
1,1356.0
1,1357.0
1,1358.0
1,1359.0
1,1360.0
1,1361.0
1,1362.0
1,1363.0
1,1364.0
1,1365.0
1,1366.0
1,1367.0
1,1368.0
1,1369.0
1,1370.0
1,1371.0
1,1372.0
1,1373.0
1,1374.0
1,1375.0
1,1376.0
1,1377.0
1,1378.0
1,1379.0
1,1380.0
1,1381.0
1,1382.0
1,1383.0
1,1384.0
1,1385.0
1,1386.0
1,1387.0
1,1388.0
1,1389.0
1,1390.0
1,1391.0
1,1392.0
1,1393.0
1,1394.0
1,1395.0
1,1396.0
1,1397.0
1,1398.0
1,1399.0
1,1400.0
1,1401.0
1,1402.0
1,1403.0
1,1404.0
1,1405.0
1,1406.0
1,1407.0
1,1408.0
1,1409.0
1,1410.0
1,1411.0
1,1412.0
1,1413.0
1,1414.0
1,1415.0
1,1416.0
1,1417.0
1,1418.0
1,1419.0
1,1420.0
1,1421.0
1,1422.0
1,1423.0
1,1424.0
1,1425.0
1,1426.0
1,1427.0
1,1428.0
1,1429.0
1,1430.0
1,1431.0
1,1432.0
1,1433.0
1,1434.0
1,1435.0
1,1436.0
1,1437.0
1,1438.0
1,1439.0
1,1440.0
1,1441.0
1,1442.0
1,1443.0
1,1444.0
1,1445.0
1,1446.0
1,1447.0
1,1448.0
1,1449.0
1,1450.0
1,1451.0
1,1452.0
1,1453.0
1,1454.0
1,1455.0
1,1456.0
1,1457.0
1,1458.0
1,1459.0
1,1460.0
1,1461.0
1,1462.0
1,1463.0
1,1464.0
1,1465.0
1,1466.0
1,1467.0
1,1468.0
1,1469.0
1,1470.0
1,1471.0
1,1472.0
1,1473.0
1,1474.0
1,1475.0
1,1476.0
1,1477.0
1,1478.0
1,1479.0
1,1480.0
1,1481.0
1,1482.0
1,1483.0
1,1484.0
1,1485.0
1,1486.0
1,1487.0
1,1488.0
1,1489.0
1,1490.0
1,1491.0
1,1492.0
1,1493.0
1,1494.0
1,1495.0
1,1496.0
1,1497.0
1,1498.0
1,1499.0
1,1500.0
1,1501.0
1,1502.0
1,1503.0
1,1504.0
1,1505.0
1,1506.0
1,1507.0
1,1508.0
1,1509.0
1,1510.0
1,1511.0
1,1512.0
1,1513.0
1,1514.0
1,1515.0
1,1516.0
1,1517.0
1,1518.0
1,1519.0
1,1520.0
1,1521.0
1,1522.0
1,1523.0
1,1524.0
1,1525.0
1,1526.0
1,1527.0
1,1528.0
1,1529.0
1,1530.0
1,1531.0
1,1532.0
1,1533.0
1,1534.0
1,1535.0
1,1536.0
1,1537.0
1,1538.0
1,1539.0
1,1540.0
1,1541.0
1,1542.0
1,1543.0
1,1544.0
1,1545.0
1,1546.0
1,1547.0
1,1548.0
1,1549.0
1,1550.0
1,1551.0
1,1552.0
1,1553.0
1,1554.0
1,1555.0
1,1556.0
1,1557.0
1,1558.0
1,1559.0
1,1560.0
1,1561.0
1,1562.0
1,1563.0
1,1564.0
1,1565.0
1,1566.0
1,1567.0
1,1568.0
1,1569.0
1,1570.0
1,1571.0
1,1572.0
1,1573.0
1,1574.0
1,1575.0
1,1576.0
1,1577.0
1,1578.0
1,1579.0
1,1580.0
1,1581.0
1,1582.0
1,1583.0
1,1584.0
1,1585.0
1,1586.0
1,1587.0
1,1588.0
0,1589.0
0,1590.0
0,1591.0
0,1592.0
0,1593.0
0,1594.0
0,1595.0
0,1596.0
0,1597.0
0,1598.0
0,1599.0
0,1600.0
0,1601.0
0,1602.0
0,1603.0
0,1604.0
0,1605.0
0,1606.0
0,1607.0
0,1608.0
0,1609.0
0,1610.0
0,1611.0
0,1612.0
0,1613.0
0,1614.0
0,1615.0
0,1616.0
0,1617.0
0,1618.0
0,1619.0
0,1620.0
0,1621.0
0,1622.0
0,1623.0
0,1624.0
0,1625.0
0,1626.0
0,1627.0
0,1628.0
0,1629.0
0,1630.0
0,1631.0
0,1632.0
0,1633.0
0,1634.0
0,1635.0
0,1636.0
0,1637.0
0,1638.0
0,1639.0
0,1640.0
0,1641.0
0,1642.0
0,1643.0
0,1644.0
0,1645.0
0,1646.0
0,1647.0
0,1648.0
0,1649.0
0,1650.0
0,1651.0
0,1652.0
0,1653.0
0,1654.0
0,1655.0
0,1656.0
0,1657.0
0,1658.0
0,1659.0
0,1660.0
0,1661.0
0,1662.0
0,1663.0
0,1664.0
0,1665.0
0,1666.0
0,1667.0
0,1668.0
0,1669.0
0,1670.0
0,1671.0
0,1672.0
0,1673.0
0,1674.0
0,1675.0
0,1676.0
0,1677.0
0,1678.0
0,1679.0
0,1680.0
0,1681.0
0,1682.0
0,1683.0
0,1684.0
0,1685.0
0,1686.0
0,1687.0
0,1688.0
0,1689.0
0,1690.0
0,1691.0
0,1692.0
0,1693.0
0,1694.0
0,1695.0
0,1696.0
0,1697.0
0,1698.0
0,1699.0
0,1700.0
0,1701.0
0,1702.0
0,1703.0
0,1704.0
0,1705.0
0,1706.0
0,1707.0
0,1708.0
0,1709.0
0,1710.0
0,1711.0
0,1712.0
0,1713.0
0,1714.0
0,1715.0
0,1716.0
0,1717.0
0,1718.0
0,1719.0
0,1720.0
0,1721.0
0,1722.0
0,1723.0
0,1724.0
0,1725.0
0,1726.0
0,1727.0
0,1728.0
0,1729.0
0,1730.0
0,1731.0
0,1732.0
0,1733.0
0,1734.0
0,1735.0
0,1736.0
0,1737.0
0,1738.0
0,1739.0
0,1740.0
0,1741.0
0,1742.0
0,1743.0
0,1744.0
0,1745.0
0,1746.0
0,1747.0
0,1748.0
0,1749.0
0,1750.0
0,1751.0
0,1752.0
0,1753.0
0,1754.0
0,1755.0
0,1756.0
0,1757.0
0,1758.0
0,1759.0
0,1760.0
0,1761.0
0,1762.0
0,1763.0
0,1764.0
0,1765.0
0,1766.0
0,1767.0
0,1768.0
0,1769.0
0,1770.0
0,1771.0
0,1772.0
0,1773.0
0,1774.0
0,1775.0
0,1776.0
0,1777.0
0,1778.0
0,1779.0
0,1780.0
0,1781.0
0,1782.0
0,1783.0
0,1784.0
0,1785.0
0,1786.0
0,1787.0
0,1788.0
0,1789.0
0,1790.0
0,1791.0
0,1792.0
0,1793.0
0,1794.0
0,1795.0
0,1796.0
0,1797.0
0,1798.0
0,1799.0
0,1800.0
0,1801.0
0,1802.0
0,1803.0
0,1804.0
0,1805.0
0,1806.0
0,1807.0
0,1808.0
0,1809.0
0,1810.0
0,1811.0
0,1812.0
0,1813.0
0,1814.0
0,1815.0
0,1816.0
0,1817.0
0,1818.0
0,1819.0
0,1820.0
0,1821.0
0,1822.0
0,1823.0
0,1824.0
0,1825.0
0,1826.0
0,1827.0
0,1828.0
0,1829.0
0,1830.0
0,1831.0
0,1832.0
0,1833.0
0,1834.0
0,1835.0
0,1836.0
0,1837.0
0,1838.0
0,1839.0
0,1840.0
0,1841.0
0,1842.0
0,1843.0
0,1844.0
0,1845.0
0,1846.0
0,1847.0
0,1848.0
0,1849.0
0,1850.0
0,1851.0
0,1852.0
0,1853.0
0,1854.0
0,1855.0
0,1856.0
0,1857.0
0,1858.0
0,1859.0
0,1860.0
0,1861.0
0,1862.0
0,1863.0
0,1864.0
0,1865.0
0,1866.0
0,1867.0
0,1868.0
0,1869.0
0,1870.0
0,1871.0
0,1872.0
0,1873.0
0,1874.0
0,1875.0
0,1876.0
0,1877.0
0,1878.0
0,1879.0
0,1880.0
0,1881.0
0,1882.0
0,1883.0
0,1884.0
0,1885.0
0,1886.0
0,1887.0
0,1888.0
0,1889.0
0,1890.0
0,1891.0
0,1892.0
0,1893.0
0,1894.0
0,1895.0
0,1896.0
0,1897.0
0,1898.0
0,1899.0
0,1900.0
0,1901.0
0,1902.0
0,1903.0
0,1904.0
0,1905.0
0,1906.0
0,1907.0
0,1908.0
0,1909.0
0,1910.0
0,1911.0
0,1912.0
0,1913.0
0,1914.0
0,1915.0
0,1916.0
0,1917.0
0,1918.0
0,1919.0
0,1920.0
0,1921.0
0,1922.0
0,1923.0
0,1924.0
0,1925.0
0,1926.0
0,1927.0
0,1928.0
0,1929.0
0,1930.0
0,1931.0
0,1932.0
0,1933.0
0,1934.0
0,1935.0
0,1936.0
0,1937.0
0,1938.0
0,1939.0
0,1940.0
0,1941.0
0,1942.0
0,1943.0
0,1944.0
0,1945.0
0,1946.0
0,1947.0
0,1948.0
0,1949.0
0,1950.0
0,1951.0
0,1952.0
0,1953.0
0,1954.0
0,1955.0
0,1956.0
0,1957.0
0,1958.0
0,1959.0
0,1960.0
0,1961.0
0,1962.0
0,1963.0
0,1964.0
0,1965.0
0,1966.0
0,1967.0
0,1968.0
0,1969.0
0,1970.0
0,1971.0
0,1972.0
0,1973.0
0,1974.0
0,1975.0
0,1976.0
0,1977.0
0,1978.0
0,1979.0
0,1980.0
0,1981.0
0,1982.0
0,1983.0
0,1984.0
0,1985.0
0,1986.0
0,1987.0
0,1988.0
0,1989.0
0,1990.0
0,1991.0
0,1992.0
0,1993.0
0,1994.0
0,1995.0
0,1996.0
0,1997.0
0,1998.0
0,1999.0
0,2000.0
0,2001.0
0,2002.0
0,2003.0
0,2004.0
0,2005.0
0,2006.0
0,2007.0
0,2008.0
0,2009.0
0,2010.0
0,2011.0
0,2012.0
0,2013.0
0,2014.0
0,2015.0
0,2016.0
0,2017.0
0,2018.0
0,2019.0
0,2020.0
0,2021.0
0,2022.0
0,2023.0
0,2024.0
0,2025.0
0,2026.0
0,2027.0
0,2028.0
0,2029.0
0,2030.0
0,2031.0
0,2032.0
0,2033.0
0,2034.0
0,2035.0
0,2036.0
0,2037.0
0,2038.0
0,2039.0
0,2040.0
0,2041.0
0,2042.0
0,2043.0
0,2044.0
0,2045.0
0,2046.0
0,2047.0
0,2048.0
0,2049.0
0,2050.0
0,2051.0
0,2052.0
0,2053.0
0,2054.0
0,2055.0
0,2056.0
0,2057.0
0,2058.0
0,2059.0
0,2060.0
0,2061.0
0,2062.0
0,2063.0
0,2064.0
0,2065.0
0,2066.0
0,2067.0
0,2068.0
0,2069.0
0,2070.0
0,2071.0
0,2072.0
0,2073.0
0,2074.0
0,2075.0
0,2076.0
0,2077.0
0,2078.0
0,2079.0
0,2080.0
0,2081.0
0,2082.0
0,2083.0
0,2084.0
0,2085.0
0,2086.0
0,2087.0
0,2088.0
0,2089.0
0,2090.0
0,2091.0
0,2092.0
0,2093.0
0,2094.0
0,2095.0
0,2096.0
0,2097.0
0,2098.0
0,2099.0
0,2100.0
0,2101.0
0,2102.0
0,2103.0
0,2104.0
0,2105.0
0,2106.0
0,2107.0
0,2108.0
0,2109.0
0,2110.0
0,2111.0
0,2112.0
0,2113.0
0,2114.0
0,2115.0
0,2116.0
0,2117.0
0,2118.0
0,2119.0
0,2120.0
0,2121.0
0,2122.0
0,2123.0
0,2124.0
0,2125.0
0,2126.0
0,2127.0
0,2128.0
0,2129.0
0,2130.0
0,2131.0
0,2132.0
0,2133.0
0,2134.0
0,2135.0
0,2136.0
0,2137.0
0,2138.0
0,2139.0
