"timestamp","Fr","Pr"
133.0,100,67
134.0,100,67
135.0,100,66
136.0,100,66
137.0,100,67
138.0,100,66
139.0,100,65
140.0,100,65
141.0,100,65
142.0,100,65
143.0,100,65
144.0,100,65
145.0,100,65
146.0,100,65
147.0,100,65
148.0,100,66
149.0,100,65
150.0,100,64
151.0,100,64
152.0,100,65
153.0,100,64
154.0,100,64
155.0,100,65
156.0,100,65
157.0,100,65
158.0,100,66
159.0,100,65
160.0,100,62
161.0,100,62
162.0,100,63
163.0,100,62
164.0,100,62
165.0,100,63
166.0,100,62
167.0,100,62
168.0,100,61
169.0,100,60
170.0,100,59
171.0,100,58
172.0,100,58
173.0,100,57
174.0,100,56
175.0,100,55
176.0,100,55
177.0,100,55
178.0,100,54
179.0,100,53
180.0,100,52
181.0,100,52
182.0,100,52
183.0,100,52
184.0,100,52
185.0,100,52
186.0,100,50
187.0,100,50
188.0,100,49
189.0,100,49
190.0,100,49
191.0,100,47
192.0,100,45
193.0,100,45
194.0,100,44
195.0,100,44
196.0,100,45
197.0,100,44
198.0,100,43
199.0,100,43
200.0,100,42
201.0,100,42
202.0,100,42
203.0,100,42
204.0,100,40
205.0,100,37
206.0,100,37
207.0,100,37
208.0,100,35
209.0,100,34
210.0,100,34
211.0,100,34
212.0,100,33
213.0,100,32
214.0,100,32
215.0,100,32
216.0,100,32
217.0,100,32
218.0,100,32
219.0,100,32
220.0,100,32
221.0,100,32
222.0,100,32
223.0,100,32
224.0,100,32
225.0,100,32
226.0,100,32
227.0,100,32
228.0,100,32
229.0,100,32
230.0,100,32
231.0,100,32
232.0,100,32
233.0,100,32
234.0,100,32
235.0,100,32
236.0,100,32
237.0,100,32
238.0,100,32
239.0,100,32
240.0,100,32
241.0,100,32
242.0,100,32
243.0,100,32
244.0,100,32
245.0,100,32
246.0,100,32
247.0,100,32
248.0,100,32
249.0,100,32
250.0,100,32
251.0,100,32
252.0,100,32
253.0,100,32
254.0,100,32
255.0,100,32
256.0,100,32
257.0,100,32
258.0,100,32
259.0,100,32
260.0,100,32
261.0,100,32
262.0,100,32
263.0,100,32
264.0,100,32
265.0,100,32
266.0,100,32
267.0,100,32
268.0,100,32
269.0,100,32
270.0,100,32
271.0,100,32
272.0,100,32
273.0,100,32
274.0,100,32
275.0,100,32
276.0,100,32
277.0,100,32
278.0,100,32
279.0,100,32
280.0,100,32
281.0,100,32
282.0,100,32
283.0,100,32
284.0,100,32
285.0,100,32
286.0,100,32
287.0,100,32
288.0,100,32
289.0,100,32
290.0,100,32
291.0,100,32
292.0,100,32
293.0,100,32
294.0,100,32
295.0,100,32
296.0,100,32
297.0,100,32
298.0,100,32
299.0,100,32
300.0,100,32
301.0,100,32
302.0,100,32
303.0,100,32
304.0,100,32
305.0,100,32
306.0,100,32
307.0,100,32
308.0,100,32
309.0,100,32
310.0,100,32
311.0,100,32
312.0,100,32
313.0,100,32
314.0,100,32
315.0,100,32
316.0,100,32
317.0,100,32
318.0,100,32
319.0,100,32
320.0,100,32
321.0,100,32
322.0,100,32
323.0,100,32
324.0,100,32
325.0,100,32
326.0,100,32
327.0,100,32
328.0,100,32
329.0,100,32
330.0,100,32
331.0,100,32
332.0,100,32
333.0,100,32
334.0,100,32
335.0,100,32
336.0,100,32
337.0,100,32
338.0,100,32
339.0,100,32
340.0,100,32
341.0,100,32
342.0,100,32
343.0,100,32
344.0,100,32
345.0,100,32
346.0,100,32
347.0,100,32
348.0,100,32
349.0,100,32
350.0,100,32
351.0,100,32
352.0,100,32
353.0,100,32
354.0,100,32
355.0,100,32
356.0,100,32
357.0,100,32
358.0,100,32
359.0,100,32
360.0,100,32
361.0,100,32
362.0,100,32
363.0,100,32
364.0,100,32
365.0,100,32
366.0,100,32
367.0,100,32
368.0,100,32
369.0,100,32
370.0,100,32
371.0,100,32
372.0,100,32
373.0,100,32
374.0,100,32
375.0,100,32
376.0,100,32
377.0,100,32
378.0,100,32
379.0,100,32
380.0,100,32
381.0,100,32
382.0,100,32
383.0,100,32
384.0,100,32
385.0,100,32
386.0,100,32
387.0,100,32
388.0,100,32
389.0,100,32
390.0,100,32
391.0,100,32
392.0,100,32
393.0,100,32
394.0,100,32
395.0,100,32
396.0,100,32
397.0,100,32
398.0,100,32
399.0,100,32
400.0,100,32
401.0,100,32
402.0,100,32
403.0,100,32
404.0,100,32
405.0,100,32
406.0,100,32
407.0,100,32
408.0,100,32
409.0,100,32
410.0,100,32
411.0,100,32
412.0,100,32
413.0,100,32
414.0,100,32
415.0,100,32
416.0,100,32
417.0,100,32
418.0,100,32
419.0,100,32
420.0,100,32
421.0,100,32
422.0,100,32
423.0,100,32
424.0,100,32
425.0,100,32
426.0,100,32
427.0,100,32
428.0,100,32
429.0,100,32
430.0,100,32
431.0,100,32
432.0,100,32
433.0,100,32
434.0,100,32
435.0,100,32
436.0,100,32
437.0,100,32
438.0,100,32
439.0,100,32
440.0,100,32
441.0,100,32
442.0,100,32
443.0,100,32
444.0,100,32
445.0,100,32
446.0,100,32
447.0,100,32
448.0,100,32
449.0,100,32
450.0,100,32
451.0,100,32
452.0,100,32
453.0,100,32
454.0,100,32
455.0,100,32
456.0,100,32
457.0,100,32
458.0,100,32
459.0,100,32
460.0,100,32
461.0,100,32
462.0,100,32
463.0,100,32
464.0,100,32
465.0,100,32
466.0,100,32
467.0,100,32
468.0,100,32
469.0,100,32
470.0,100,32
471.0,100,32
472.0,100,32
473.0,100,32
474.0,100,32
475.0,100,32
476.0,100,32
477.0,100,32
478.0,100,32
479.0,100,32
480.0,100,32
481.0,100,32
482.0,100,32
483.0,100,32
484.0,100,32
485.0,100,32
486.0,100,32
487.0,100,32
488.0,100,32
489.0,100,32
490.0,100,32
491.0,100,32
492.0,100,32
493.0,100,32
494.0,100,32
495.0,100,32
496.0,100,32
497.0,100,32
498.0,100,32
499.0,100,32
500.0,100,32
501.0,100,32
502.0,100,32
503.0,100,32
504.0,100,32
505.0,100,32
506.0,100,32
507.0,100,32
508.0,100,32
509.0,100,32
510.0,100,32
511.0,100,32
512.0,100,32
513.0,100,32
514.0,100,32
515.0,100,32
516.0,100,32
517.0,100,32
518.0,100,32
519.0,100,32
520.0,100,32
521.0,100,32
522.0,100,32
523.0,100,32
524.0,100,32
525.0,100,32
526.0,100,32
527.0,100,32
528.0,100,32
529.0,100,32
530.0,100,32
531.0,100,32
532.0,100,32
533.0,100,32
534.0,100,32
535.0,100,32
536.0,100,32
537.0,100,32
538.0,100,32
539.0,100,32
540.0,100,32
541.0,100,32
542.0,100,32
543.0,100,32
544.0,100,32
545.0,100,32
546.0,100,32
547.0,100,32
548.0,100,32
549.0,100,32
550.0,100,32
551.0,100,32
552.0,100,32
553.0,100,32
554.0,100,32
555.0,100,32
556.0,100,32
557.0,100,32
558.0,100,32
559.0,100,32
560.0,100,32
561.0,100,32
562.0,100,32
563.0,100,32
564.0,100,32
565.0,100,32
566.0,100,32
567.0,100,32
568.0,100,32
569.0,100,32
570.0,100,32
571.0,100,32
572.0,100,32
573.0,100,32
574.0,100,32
575.0,100,32
576.0,100,32
577.0,100,32
578.0,100,32
579.0,100,32
580.0,100,32
581.0,100,32
582.0,100,32
583.0,100,32
584.0,100,32
585.0,100,32
586.0,100,32
587.0,100,32
588.0,100,32
589.0,100,32
590.0,100,32
591.0,100,32
592.0,100,32
593.0,100,32
594.0,100,32
595.0,100,32
596.0,100,32
597.0,100,32
598.0,100,32
599.0,100,32
600.0,100,32
601.0,100,32
602.0,100,32
603.0,100,32
604.0,100,32
605.0,100,32
606.0,100,32
607.0,100,32
608.0,100,32
609.0,100,32
610.0,100,32
611.0,100,32
612.0,100,32
613.0,100,32
614.0,100,32
615.0,100,32
616.0,100,32
617.0,100,32
618.0,100,32
619.0,100,32
620.0,100,32
621.0,100,32
622.0,100,32
623.0,100,32
624.0,100,32
625.0,100,32
626.0,100,32
627.0,100,32
628.0,100,32
629.0,100,32
630.0,100,32
631.0,100,32
632.0,100,32
633.0,100,32
634.0,100,32
635.0,100,32
636.0,100,32
637.0,100,32
638.0,100,32
639.0,100,32
640.0,100,32
641.0,100,32
642.0,100,32
643.0,100,32
644.0,100,32
645.0,100,32
646.0,100,32
647.0,100,32
648.0,100,32
649.0,100,32
650.0,100,32
651.0,100,32
652.0,100,32
653.0,100,32
654.0,100,32
655.0,100,32
656.0,100,32
657.0,100,32
658.0,100,32
659.0,100,32
660.0,100,32
661.0,100,32
662.0,100,32
663.0,100,32
664.0,100,32
665.0,100,32
666.0,100,32
667.0,100,32
668.0,100,32
669.0,100,32
670.0,100,32
671.0,100,32
672.0,100,32
673.0,100,32
674.0,100,32
675.0,100,32
676.0,100,32
677.0,100,32
678.0,100,32
679.0,100,32
680.0,100,32
681.0,100,32
682.0,100,32
683.0,100,32
684.0,100,32
685.0,100,32
686.0,100,32
687.0,100,32
688.0,100,32
689.0,100,32
690.0,100,32
691.0,100,32
692.0,100,32
693.0,100,32
694.0,100,32
695.0,100,32
696.0,100,32
697.0,100,32
698.0,100,32
699.0,100,32
700.0,100,32
701.0,100,32
702.0,100,32
703.0,100,32
704.0,100,32
705.0,100,32
706.0,100,32
707.0,100,32
708.0,100,32
709.0,100,32
710.0,100,32
711.0,100,32
712.0,100,32
713.0,100,32
714.0,100,32
715.0,100,32
716.0,100,32
717.0,100,32
718.0,100,32
719.0,100,32
720.0,100,32
721.0,100,32
722.0,100,32
723.0,100,32
724.0,100,32
725.0,100,32
726.0,100,32
727.0,100,32
728.0,100,32
729.0,100,32
730.0,100,32
731.0,100,32
732.0,100,32
733.0,100,32
734.0,100,32
735.0,100,32
736.0,100,32
737.0,100,32
738.0,100,32
739.0,100,32
740.0,100,32
741.0,100,32
742.0,100,32
743.0,100,32
744.0,100,32
745.0,100,32
746.0,100,32
747.0,100,32
748.0,100,32
749.0,100,32
750.0,100,32
751.0,100,32
752.0,100,32
753.0,100,32
754.0,100,32
755.0,100,32
756.0,100,32
757.0,100,32
758.0,100,32
759.0,100,32
760.0,100,32
761.0,100,32
762.0,100,32
763.0,100,32
764.0,100,32
765.0,100,32
766.0,100,32
767.0,100,32
768.0,100,32
769.0,100,32
770.0,100,32
771.0,100,32
772.0,100,32
773.0,100,32
774.0,100,32
775.0,100,32
776.0,100,32
777.0,100,32
778.0,100,32
779.0,100,32
780.0,100,32
781.0,100,32
782.0,100,32
783.0,100,32
784.0,100,32
785.0,100,32
786.0,100,32
787.0,100,32
788.0,100,32
789.0,100,32
790.0,100,32
791.0,100,32
792.0,100,32
793.0,100,32
794.0,100,32
795.0,100,32
796.0,100,32
797.0,100,32
