"timestamp","Fr","Pr"
129.0,128,0
130.0,129,0
131.0,130,0
132.0,131,0
133.0,132,133
134.0,132,129
135.0,132,125
136.0,132,123
137.0,132,120
138.0,132,118
139.0,132,113
140.0,132,108
141.0,132,107
142.0,132,106
143.0,132,106
144.0,132,102
145.0,132,98
146.0,132,94
147.0,132,93
148.0,132,89
149.0,132,88
150.0,132,84
151.0,132,83
152.0,132,81
153.0,132,81
154.0,132,80
155.0,132,78
156.0,132,76
157.0,132,72
158.0,132,70
159.0,132,68
160.0,132,66
161.0,132,65
162.0,132,63
163.0,132,58
164.0,132,56
165.0,132,56
166.0,132,55
167.0,132,55
168.0,132,54
169.0,132,53
170.0,132,52
171.0,132,51
172.0,132,50
173.0,132,45
174.0,132,43
175.0,132,40
176.0,132,39
177.0,132,38
178.0,132,38
179.0,132,38
180.0,132,37
181.0,132,37
182.0,132,37
183.0,132,35
184.0,132,35
185.0,132,34
186.0,132,34
187.0,132,34
188.0,132,34
189.0,132,34
190.0,132,34
191.0,132,34
192.0,132,34
193.0,132,34
194.0,132,33
195.0,132,33
196.0,132,33
197.0,132,33
198.0,132,33
199.0,132,33
200.0,132,33
201.0,132,33
202.0,132,33
203.0,132,33
204.0,132,33
205.0,132,33
206.0,132,33
207.0,132,33
208.0,132,33
209.0,132,33
210.0,132,33
211.0,132,33
212.0,132,33
213.0,132,33
214.0,132,32
215.0,132,32
216.0,132,32
217.0,132,32
218.0,132,32
219.0,132,32
220.0,132,32
221.0,132,32
222.0,132,32
223.0,132,32
224.0,132,32
225.0,132,32
226.0,132,32
227.0,132,32
228.0,132,32
229.0,132,32
230.0,132,32
231.0,132,32
232.0,132,32
233.0,132,32
234.0,132,32
235.0,132,32
236.0,132,32
237.0,132,32
238.0,132,32
239.0,132,32
240.0,132,32
241.0,132,32
242.0,132,32
243.0,132,32
244.0,132,32
245.0,132,32
246.0,132,32
247.0,132,32
248.0,132,32
249.0,132,32
250.0,132,32
251.0,132,32
252.0,132,32
253.0,132,32
254.0,132,32
255.0,132,32
256.0,132,32
257.0,132,32
258.0,132,32
259.0,132,32
260.0,132,32
261.0,132,32
262.0,132,32
263.0,132,32
264.0,132,32
265.0,132,32
266.0,132,32
267.0,132,32
268.0,132,32
269.0,132,32
270.0,132,32
271.0,132,32
272.0,132,32
273.0,132,32
274.0,132,32
275.0,132,32
276.0,132,32
277.0,132,32
278.0,132,32
279.0,132,32
280.0,132,32
281.0,132,32
282.0,132,32
283.0,132,32
284.0,132,32
285.0,132,32
286.0,132,32
287.0,132,32
288.0,132,32
289.0,132,32
290.0,132,32
291.0,132,32
292.0,132,32
293.0,132,32
294.0,132,32
295.0,132,32
296.0,132,32
297.0,132,32
298.0,132,32
299.0,132,32
300.0,132,32
301.0,132,32
302.0,132,32
303.0,132,32
304.0,132,32
305.0,132,32
306.0,132,32
307.0,132,32
308.0,132,32
309.0,132,32
310.0,132,32
311.0,132,32
312.0,132,32
313.0,132,32
314.0,132,32
315.0,132,32
316.0,132,32
317.0,132,32
318.0,132,32
319.0,132,32
320.0,132,32
321.0,132,32
322.0,132,32
323.0,132,32
324.0,132,32
325.0,132,32
326.0,132,32
327.0,132,32
328.0,132,32
329.0,132,32
330.0,132,32
331.0,132,32
332.0,132,32
333.0,132,32
334.0,132,32
335.0,132,32
336.0,132,32
337.0,132,32
338.0,132,32
339.0,132,32
340.0,132,32
341.0,132,32
342.0,132,32
343.0,132,32
344.0,132,32
345.0,132,32
346.0,132,32
347.0,132,32
348.0,132,32
349.0,132,32
350.0,132,32
351.0,132,32
352.0,132,32
353.0,132,32
354.0,132,32
355.0,132,32
356.0,132,32
357.0,132,32
358.0,132,32
359.0,132,32
360.0,132,32
361.0,132,32
362.0,132,32
363.0,132,32
364.0,132,32
365.0,132,32
366.0,132,32
367.0,132,32
368.0,132,32
369.0,132,32
370.0,132,32
371.0,132,32
372.0,132,32
373.0,132,32
374.0,132,32
375.0,132,32
376.0,132,32
377.0,132,32
378.0,132,32
379.0,132,32
380.0,132,32
381.0,132,32
382.0,132,32
383.0,132,32
384.0,132,32
385.0,132,32
386.0,132,32
387.0,132,32
388.0,132,32
389.0,132,32
390.0,132,32
391.0,132,32
392.0,132,32
393.0,132,32
394.0,132,32
395.0,132,32
396.0,132,32
397.0,132,32
398.0,132,32
399.0,132,32
400.0,132,32
401.0,132,32
402.0,132,32
403.0,132,32
404.0,132,32
405.0,132,32
406.0,132,32
407.0,132,32
408.0,132,32
409.0,132,32
410.0,132,32
411.0,132,32
412.0,132,32
413.0,132,32
414.0,132,32
415.0,132,32
416.0,132,32
417.0,132,32
418.0,132,32
419.0,132,32
420.0,132,32
421.0,132,32
422.0,132,32
423.0,132,32
424.0,132,32
425.0,132,32
426.0,132,32
427.0,132,32
428.0,132,32
429.0,132,32
430.0,132,32
431.0,132,32
432.0,132,32
433.0,132,32
434.0,132,32
435.0,132,32
436.0,132,32
437.0,132,32
438.0,132,32
439.0,132,32
440.0,132,32
441.0,132,32
442.0,132,32
443.0,132,32
444.0,132,32
445.0,132,32
446.0,132,32
447.0,132,32
448.0,132,32
449.0,132,32
450.0,132,32
451.0,132,32
452.0,132,32
453.0,132,32
454.0,132,32
455.0,132,32
456.0,132,32
457.0,132,32
458.0,132,32
459.0,132,32
460.0,132,32
461.0,132,32
462.0,132,32
463.0,132,32
464.0,132,32
465.0,132,32
466.0,132,32
467.0,132,32
468.0,132,32
469.0,132,32
470.0,132,32
471.0,132,32
472.0,132,32
473.0,132,32
474.0,132,32
475.0,132,32
476.0,132,32
477.0,132,32
478.0,132,32
479.0,132,32
480.0,132,32
481.0,132,32
482.0,132,32
483.0,132,32
484.0,132,32
485.0,132,32
486.0,132,32
487.0,132,32
488.0,132,32
489.0,132,32
490.0,132,32
491.0,132,32
492.0,132,32
493.0,132,32
494.0,132,32
495.0,132,32
496.0,132,32
497.0,132,32
498.0,132,32
499.0,132,32
500.0,132,32
501.0,132,32
502.0,132,32
503.0,132,32
504.0,132,32
505.0,132,32
506.0,132,32
507.0,132,32
508.0,132,32
509.0,132,32
510.0,132,32
511.0,132,32
512.0,132,32
513.0,132,32
514.0,132,32
515.0,132,32
516.0,132,32
517.0,132,32
518.0,132,32
519.0,132,32
520.0,132,32
521.0,132,32
522.0,132,32
523.0,132,32
524.0,132,32
525.0,132,32
526.0,132,32
527.0,132,32
528.0,132,32
529.0,132,32
530.0,132,32
531.0,132,32
532.0,132,32
533.0,132,32
534.0,132,32
535.0,132,32
536.0,132,32
537.0,132,32
538.0,132,32
539.0,132,32
540.0,132,32
541.0,132,32
542.0,132,32
543.0,132,32
544.0,132,32
545.0,132,32
546.0,132,32
547.0,132,32
548.0,132,32
549.0,132,32
550.0,132,32
551.0,132,32
552.0,132,32
553.0,132,32
554.0,132,32
555.0,132,32
556.0,132,32
557.0,132,32
558.0,132,32
559.0,132,32
560.0,132,32
561.0,132,32
562.0,132,32
563.0,132,32
564.0,132,32
565.0,132,32
566.0,132,32
567.0,132,32
568.0,132,32
569.0,132,32
570.0,132,32
571.0,132,32
572.0,132,32
573.0,132,32
574.0,132,32
575.0,132,32
576.0,132,32
577.0,132,32
578.0,132,32
579.0,132,32
580.0,132,32
581.0,132,32
582.0,132,32
583.0,132,32
584.0,132,32
585.0,132,32
586.0,132,32
587.0,132,32
588.0,132,32
589.0,132,32
590.0,132,32
591.0,132,32
592.0,132,32
593.0,132,32
594.0,132,32
595.0,132,32
596.0,132,32
597.0,132,32
598.0,132,32
599.0,132,32
600.0,132,32
601.0,132,32
602.0,132,32
603.0,132,32
604.0,132,32
605.0,132,32
606.0,132,32
607.0,132,32
608.0,132,32
609.0,132,32
610.0,132,32
611.0,132,32
612.0,132,32
613.0,132,32
614.0,132,32
615.0,132,32
616.0,132,32
617.0,132,32
618.0,132,32
619.0,132,32
620.0,132,32
621.0,132,32
622.0,132,32
623.0,132,32
624.0,132,32
625.0,132,32
626.0,132,32
627.0,132,32
628.0,132,32
629.0,132,32
630.0,132,32
631.0,132,32
632.0,132,32
633.0,132,32
634.0,132,32
635.0,132,32
636.0,132,32
637.0,132,32
638.0,132,32
639.0,132,32
640.0,132,32
641.0,132,32
0.0,132,32
1.0,0,32
2.0,1,32
3.0,2,32
4.0,3,32
5.0,4,32
6.0,5,32
7.0,6,32
8.0,7,32
9.0,8,32
10.0,9,32
11.0,10,32
12.0,11,32
13.0,12,32
14.0,13,32
15.0,14,32
16.0,15,32
17.0,16,32
18.0,17,32
19.0,18,32
20.0,19,32
21.0,20,32
22.0,21,32
23.0,22,32
24.0,23,32
25.0,24,32
26.0,25,32
27.0,26,32
28.0,27,32
29.0,28,32
30.0,29,32
31.0,30,32
32.0,31,32
33.0,32,32
34.0,33,32
35.0,34,32
36.0,35,32
37.0,36,32
38.0,37,32
0.0,37,32
