"Steps taken by first ant","Time","Steps taken bt present ant"
54,65.0,41
54,66.0,40
54,67.0,38
54,68.0,36
54,69.0,36
54,70.0,32
54,71.0,32
54,72.0,32
54,73.0,32
54,74.0,32
54,75.0,32
54,76.0,32
54,77.0,32
54,78.0,32
54,79.0,32
54,80.0,32
54,81.0,32
54,82.0,32
54,83.0,32
54,84.0,32
54,85.0,32
54,86.0,32
54,87.0,32
54,88.0,32
54,89.0,32
54,90.0,32
54,91.0,32
54,92.0,32
54,93.0,32
54,94.0,32
54,95.0,32
54,96.0,32
54,97.0,32
54,98.0,32
54,99.0,32
54,100.0,32
54,101.0,32
54,102.0,32
54,103.0,32
54,104.0,32
54,105.0,32
54,106.0,32
54,107.0,32
54,108.0,32
54,109.0,32
54,110.0,32
54,111.0,32
54,112.0,32
54,113.0,32
54,114.0,32
54,115.0,32
54,116.0,32
54,117.0,32
54,118.0,32
54,119.0,32
54,120.0,32
54,121.0,32
54,122.0,32
54,123.0,32
54,124.0,32
54,125.0,32
54,126.0,32
54,127.0,32
54,128.0,32
54,129.0,32
54,130.0,32
54,131.0,32
54,132.0,32
54,133.0,32
54,134.0,32
54,135.0,32
54,136.0,32
54,137.0,32
54,138.0,32
54,139.0,32
54,140.0,32
54,141.0,32
54,142.0,32
54,143.0,32
54,144.0,32
54,145.0,32
54,146.0,32
54,147.0,32
54,148.0,32
54,149.0,32
54,150.0,32
54,151.0,32
54,152.0,32
54,153.0,32
54,154.0,32
54,155.0,32
54,156.0,32
54,157.0,32
54,158.0,32
54,159.0,32
54,160.0,32
54,161.0,32
54,162.0,32
54,163.0,32
54,164.0,32
54,165.0,32
54,166.0,32
54,167.0,32
54,168.0,32
54,169.0,32
54,170.0,32
54,171.0,32
54,172.0,32
54,173.0,32
54,174.0,32
54,175.0,32
54,176.0,32
54,177.0,32
54,178.0,32
54,179.0,32
54,180.0,32
54,181.0,32
54,182.0,32
54,183.0,32
54,184.0,32
54,185.0,32
54,186.0,32
54,187.0,32
54,188.0,32
54,189.0,32
54,190.0,32
54,191.0,32
54,192.0,32
54,193.0,32
54,194.0,32
54,195.0,32
54,196.0,32
54,197.0,32
54,198.0,32
54,199.0,32
54,200.0,32
54,201.0,32
54,202.0,32
54,203.0,32
54,204.0,32
54,205.0,32
54,206.0,32
54,207.0,32
54,208.0,32
54,209.0,32
54,210.0,32
54,211.0,32
54,212.0,32
54,213.0,32
54,214.0,32
54,215.0,32
54,216.0,32
54,217.0,32
54,218.0,32
54,219.0,32
54,220.0,32
54,221.0,32
54,222.0,32
54,223.0,32
54,224.0,32
54,225.0,32
54,226.0,32
54,227.0,32
54,228.0,32
54,229.0,32
54,230.0,32
54,231.0,32
54,232.0,32
54,233.0,32
54,234.0,32
54,235.0,32
54,236.0,32
54,237.0,32
54,238.0,32
54,239.0,32
54,240.0,32
54,241.0,32
54,242.0,32
54,243.0,32
54,244.0,32
54,245.0,32
54,246.0,32
54,247.0,32
54,248.0,32
54,249.0,32
54,250.0,32
54,251.0,32
54,252.0,32
54,253.0,32
54,254.0,32
54,255.0,32
54,256.0,32
54,257.0,32
54,258.0,32
54,259.0,32
54,260.0,32
54,261.0,32
54,262.0,32
54,263.0,32
54,264.0,32
54,265.0,32
54,266.0,32
54,267.0,32
54,268.0,32
54,269.0,32
54,270.0,32
54,271.0,32
54,272.0,32
54,273.0,32
54,274.0,32
54,275.0,32
54,276.0,32
54,277.0,32
54,278.0,32
54,279.0,32
54,280.0,32
54,281.0,32
54,282.0,32
54,283.0,32
54,284.0,32
54,285.0,32
54,286.0,32
54,287.0,32
54,288.0,32
54,289.0,32
54,290.0,32
54,291.0,32
54,292.0,32
54,293.0,32
54,294.0,32
54,295.0,32
54,296.0,32
54,297.0,32
54,298.0,32
54,299.0,32
54,300.0,32
54,301.0,32
54,302.0,32
54,303.0,32
54,304.0,32
54,305.0,32
54,306.0,32
54,307.0,32
54,308.0,32
54,309.0,32
54,310.0,32
54,311.0,32
54,312.0,32
54,313.0,32
54,314.0,32
54,315.0,32
54,316.0,32
54,317.0,32
54,318.0,32
54,319.0,32
54,320.0,32
54,321.0,32
54,322.0,32
54,323.0,32
54,324.0,32
54,325.0,32
54,326.0,32
54,327.0,32
54,328.0,32
54,329.0,32
54,330.0,32
54,331.0,32
54,332.0,32
54,333.0,32
54,334.0,32
54,335.0,32
54,336.0,32
54,337.0,32
54,338.0,32
54,339.0,32
54,340.0,32
54,341.0,32
54,342.0,32
54,343.0,32
54,344.0,32
54,345.0,32
54,346.0,32
54,347.0,32
54,348.0,32
54,349.0,32
54,350.0,32
54,351.0,32
54,352.0,32
54,353.0,32
54,354.0,32
54,355.0,32
54,356.0,32
54,357.0,32
54,358.0,32
54,359.0,32
54,360.0,32
54,361.0,32
54,362.0,32
54,363.0,32
54,364.0,32
54,365.0,32
54,366.0,32
54,367.0,32
54,368.0,32
54,369.0,32
54,370.0,32
54,371.0,32
54,372.0,32
54,373.0,32
54,374.0,32
54,375.0,32
54,376.0,32
54,377.0,32
54,378.0,32
54,379.0,32
54,380.0,32
54,381.0,32
54,382.0,32
54,383.0,32
54,384.0,32
54,385.0,32
54,386.0,32
54,387.0,32
54,388.0,32
54,389.0,32
54,390.0,32
54,391.0,32
54,392.0,32
54,393.0,32
54,394.0,32
54,395.0,32
54,396.0,32
54,397.0,32
54,398.0,32
54,399.0,32
54,400.0,32
54,401.0,32
54,402.0,32
54,403.0,32
54,404.0,32
54,405.0,32
54,406.0,32
54,407.0,32
54,408.0,32
54,409.0,32
54,410.0,32
54,411.0,32
54,412.0,32
54,413.0,32
54,414.0,32
54,415.0,32
54,416.0,32
54,417.0,32
54,418.0,32
54,419.0,32
54,420.0,32
54,421.0,32
54,422.0,32
54,423.0,32
54,424.0,32
54,425.0,32
54,426.0,32
54,427.0,32
54,428.0,32
54,429.0,32
54,430.0,32
54,431.0,32
54,432.0,32
54,433.0,32
54,434.0,32
54,435.0,32
54,436.0,32
54,437.0,32
54,438.0,32
54,439.0,32
54,440.0,32
54,441.0,32
54,442.0,32
54,443.0,32
54,444.0,32
54,445.0,32
54,446.0,32
54,447.0,32
54,448.0,32
54,449.0,32
54,450.0,32
54,451.0,32
54,452.0,32
54,453.0,32
54,454.0,32
54,455.0,32
54,456.0,32
54,457.0,32
54,458.0,32
54,459.0,32
54,460.0,32
54,461.0,32
54,462.0,32
54,463.0,32
54,464.0,32
54,465.0,32
54,466.0,32
54,467.0,32
54,468.0,32
54,469.0,32
54,470.0,32
54,471.0,32
54,472.0,32
54,473.0,32
54,474.0,32
54,475.0,32
54,476.0,32
54,477.0,32
54,478.0,32
54,479.0,32
54,480.0,32
54,481.0,32
54,482.0,32
54,483.0,32
54,484.0,32
54,485.0,32
54,486.0,32
54,487.0,32
54,488.0,32
54,489.0,32
54,490.0,32
54,491.0,32
54,492.0,32
54,493.0,32
54,494.0,32
54,495.0,32
54,496.0,32
54,497.0,32
54,498.0,32
54,499.0,32
54,500.0,32
54,501.0,32
54,502.0,32
54,503.0,32
54,504.0,32
54,505.0,32
54,506.0,32
54,507.0,32
54,508.0,32
54,509.0,32
54,510.0,32
54,511.0,32
54,512.0,32
54,513.0,32
54,514.0,32
54,515.0,32
54,516.0,32
54,517.0,32
54,518.0,32
54,519.0,32
54,520.0,32
54,521.0,32
54,522.0,32
54,523.0,32
54,524.0,32
54,525.0,32
54,526.0,32
54,527.0,32
54,528.0,32
54,529.0,32
54,530.0,32
54,531.0,32
54,532.0,32
54,533.0,32
54,534.0,32
54,535.0,32
54,536.0,32
54,537.0,32
54,538.0,32
54,539.0,32
54,540.0,32
54,541.0,32
54,542.0,32
54,543.0,32
54,544.0,32
54,545.0,32
54,546.0,32
54,547.0,32
54,548.0,32
54,549.0,32
54,550.0,32
54,551.0,32
54,552.0,32
54,553.0,32
54,554.0,32
54,555.0,32
54,556.0,32
54,557.0,32
54,558.0,32
54,559.0,32
54,560.0,32
54,561.0,32
54,562.0,32
54,563.0,32
54,564.0,32
54,565.0,32
54,566.0,32
54,567.0,32
54,568.0,32
54,569.0,32
54,570.0,32
54,571.0,32
54,572.0,32
54,573.0,32
54,574.0,32
54,575.0,32
54,576.0,32
54,577.0,32
54,578.0,32
54,579.0,32
54,580.0,32
54,581.0,32
54,582.0,32
54,583.0,32
54,584.0,32
54,585.0,32
54,586.0,32
54,587.0,32
54,588.0,32
54,589.0,32
54,590.0,32
54,591.0,32
54,592.0,32
54,593.0,32
54,594.0,32
54,595.0,32
54,596.0,32
54,597.0,32
54,598.0,32
54,599.0,32
54,600.0,32
54,601.0,32
54,602.0,32
54,603.0,32
54,604.0,32
54,605.0,32
54,606.0,32
54,607.0,32
54,608.0,32
54,609.0,32
54,610.0,32
54,611.0,32
54,612.0,32
54,613.0,32
54,614.0,32
54,615.0,32
54,616.0,32
54,617.0,32
54,618.0,32
54,619.0,32
54,620.0,32
54,621.0,32
54,622.0,32
54,623.0,32
54,624.0,32
54,625.0,32
54,626.0,32
54,627.0,32
54,628.0,32
54,629.0,32
54,630.0,32
54,631.0,32
54,632.0,32
54,633.0,32
54,634.0,32
54,635.0,32
54,636.0,32
54,637.0,32
54,638.0,32
54,639.0,32
54,640.0,32
54,641.0,32
54,642.0,32
54,643.0,32
54,644.0,32
54,645.0,32
54,646.0,32
54,647.0,32
54,648.0,32
54,649.0,32
54,650.0,32
54,651.0,32
54,652.0,32
54,653.0,32
54,654.0,32
54,655.0,32
54,656.0,32
54,657.0,32
54,658.0,32
54,659.0,32
54,660.0,32
54,661.0,32
54,662.0,32
54,663.0,32
54,664.0,32
54,665.0,32
54,666.0,32
54,667.0,32
54,668.0,32
54,669.0,32
54,670.0,32
54,671.0,32
54,672.0,32
54,673.0,32
54,674.0,32
54,675.0,32
54,676.0,32
54,677.0,32
54,678.0,32
54,679.0,32
54,680.0,32
54,681.0,32
54,682.0,32
54,683.0,32
54,684.0,32
54,685.0,32
54,686.0,32
54,687.0,32
54,688.0,32
54,689.0,32
54,690.0,32
54,691.0,32
54,692.0,32
54,693.0,32
54,694.0,32
54,695.0,32
54,696.0,32
54,697.0,32
54,698.0,32
54,699.0,32
54,700.0,32
54,701.0,32
54,702.0,32
54,703.0,32
54,704.0,32
54,705.0,32
54,706.0,32
54,707.0,32
54,708.0,32
54,709.0,32
54,710.0,32
54,711.0,32
54,712.0,32
54,713.0,32
54,714.0,32
54,715.0,32
54,716.0,32
54,717.0,32
54,718.0,32
54,719.0,32
54,720.0,32
54,721.0,32
54,722.0,32
54,723.0,32
54,724.0,32
54,725.0,32
54,726.0,32
54,727.0,32
54,728.0,32
54,729.0,32
54,730.0,32
54,731.0,32
54,732.0,32
54,733.0,32
54,734.0,32
54,735.0,32
54,736.0,32
54,737.0,32
54,738.0,32
54,739.0,32
54,740.0,32
54,741.0,32
54,742.0,32
54,743.0,32
54,744.0,32
54,745.0,32
54,746.0,32
54,747.0,32
54,748.0,32
54,749.0,32
54,750.0,32
54,751.0,32
54,752.0,32
54,753.0,32
54,754.0,32
54,755.0,32
54,756.0,32
54,757.0,32
54,758.0,32
54,759.0,32
54,760.0,32
54,761.0,32
54,762.0,32
54,763.0,32
54,764.0,32
54,765.0,32
54,766.0,32
54,767.0,32
54,768.0,32
54,769.0,32
54,770.0,32
54,771.0,32
54,772.0,32
54,773.0,32
54,774.0,32
54,775.0,32
54,776.0,32
54,777.0,32
54,778.0,32
54,779.0,32
54,780.0,32
54,781.0,32
54,782.0,32
54,783.0,32
54,784.0,32
54,785.0,32
54,786.0,32
54,787.0,32
54,788.0,32
54,789.0,32
54,790.0,32
54,791.0,32
54,792.0,32
54,793.0,32
54,794.0,32
54,795.0,32
54,796.0,32
54,797.0,32
54,798.0,32
54,799.0,32
54,800.0,32
54,801.0,32
54,802.0,32
54,803.0,32
54,804.0,32
54,805.0,32
54,806.0,32
54,807.0,32
54,808.0,32
54,809.0,32
54,810.0,32
54,811.0,32
54,812.0,32
54,813.0,32
54,814.0,32
54,815.0,32
54,816.0,32
54,817.0,32
54,818.0,32
54,819.0,32
54,820.0,32
54,821.0,32
54,822.0,32
54,823.0,32
54,824.0,32
54,825.0,32
54,826.0,32
54,827.0,32
54,828.0,32
54,829.0,32
54,830.0,32
54,831.0,32
54,832.0,32
54,833.0,32
54,834.0,32
54,835.0,32
54,836.0,32
54,837.0,32
54,838.0,32
54,839.0,32
54,840.0,32
54,841.0,32
54,842.0,32
54,843.0,32
54,844.0,32
54,845.0,32
54,846.0,32
54,847.0,32
54,848.0,32
54,849.0,32
54,850.0,32
54,851.0,32
54,852.0,32
54,853.0,32
54,854.0,32
54,855.0,32
54,856.0,32
54,857.0,32
54,858.0,32
54,859.0,32
54,860.0,32
54,861.0,32
54,862.0,32
54,863.0,32
54,864.0,32
54,865.0,32
54,866.0,32
54,867.0,32
54,868.0,32
54,869.0,32
54,870.0,32
54,871.0,32
54,872.0,32
54,873.0,32
54,874.0,32
54,875.0,32
54,876.0,32
54,877.0,32
54,878.0,32
54,879.0,32
54,880.0,32
54,881.0,32
54,882.0,32
54,883.0,32
54,884.0,32
54,885.0,32
54,886.0,32
54,887.0,32
54,888.0,32
54,889.0,32
54,890.0,32
54,891.0,32
54,892.0,32
54,893.0,32
54,894.0,32
54,895.0,32
54,896.0,32
54,897.0,32
54,898.0,32
54,899.0,32
54,900.0,32
54,901.0,32
54,902.0,32
54,903.0,32
54,904.0,32
54,905.0,32
54,906.0,32
54,907.0,32
54,908.0,32
54,909.0,32
54,910.0,32
54,911.0,32
54,912.0,32
54,913.0,32
54,914.0,32
54,915.0,32
54,916.0,32
54,917.0,32
54,918.0,32
54,919.0,32
54,920.0,32
54,921.0,32
54,922.0,32
54,923.0,32
54,924.0,32
54,925.0,32
54,926.0,32
54,927.0,32
54,928.0,32
54,929.0,32
54,930.0,32
54,931.0,32
54,932.0,32
54,933.0,32
54,934.0,32
54,935.0,32
54,936.0,32
54,937.0,32
54,938.0,32
54,939.0,32
54,940.0,32
54,941.0,32
54,942.0,32
54,943.0,32
54,944.0,32
54,945.0,32
54,946.0,32
54,947.0,32
54,948.0,32
54,949.0,32
54,950.0,32
54,951.0,32
54,952.0,32
54,953.0,32
54,954.0,32
54,955.0,32
54,956.0,32
54,957.0,32
54,958.0,32
54,959.0,32
54,960.0,32
54,961.0,32
54,962.0,32
54,963.0,32
54,964.0,32
54,965.0,32
54,966.0,32
54,967.0,32
54,968.0,32
54,969.0,32
54,970.0,32
54,971.0,32
54,972.0,32
54,973.0,32
54,974.0,32
54,975.0,32
54,976.0,32
54,977.0,32
54,978.0,32
54,979.0,32
54,980.0,32
54,981.0,32
54,982.0,32
54,983.0,32
54,984.0,32
54,985.0,32
54,986.0,32
54,987.0,32
54,988.0,32
54,989.0,32
54,990.0,32
54,991.0,32
54,992.0,32
54,993.0,32
54,994.0,32
54,995.0,32
54,996.0,32
54,997.0,32
54,998.0,32
54,999.0,32
54,1000.0,32
54,1001.0,32
54,1002.0,32
54,1003.0,32
54,1004.0,32
54,1005.0,32
54,1006.0,32
54,1007.0,32
54,1008.0,32
54,1009.0,32
54,1010.0,32
54,1011.0,32
54,1012.0,32
54,1013.0,32
54,1014.0,32
54,1015.0,32
54,1016.0,32
54,1017.0,32
54,1018.0,32
54,1019.0,32
54,1020.0,32
54,1021.0,32
54,1022.0,32
54,1023.0,32
54,1024.0,32
54,1025.0,32
54,1026.0,32
54,1027.0,32
54,1028.0,32
54,1029.0,32
54,1030.0,32
54,1031.0,32
54,1032.0,32
54,1033.0,32
54,1034.0,32
54,1035.0,32
54,1036.0,32
54,1037.0,32
54,1038.0,32
54,1039.0,32
54,1040.0,32
54,1041.0,32
54,1042.0,32
54,1043.0,32
54,1044.0,32
54,1045.0,32
54,1046.0,32
54,1047.0,32
54,1048.0,32
54,1049.0,32
54,1050.0,32
54,1051.0,32
54,1052.0,32
54,1053.0,32
54,1054.0,32
54,1055.0,32
54,1056.0,32
54,1057.0,32
54,1058.0,32
54,1059.0,32
54,1060.0,32
54,1061.0,32
54,1062.0,32
54,1063.0,32
54,1064.0,32
54,1065.0,32
54,1066.0,32
54,1067.0,32
54,1068.0,32
54,1069.0,32
54,1070.0,32
54,1071.0,32
54,1072.0,32
54,1073.0,32
54,1074.0,32
54,1075.0,32
54,1076.0,32
54,1077.0,32
54,1078.0,32
54,1079.0,32
54,1080.0,32
54,1081.0,32
54,1082.0,32
54,1083.0,32
54,1084.0,32
54,1085.0,32
54,1086.0,32
54,1087.0,32
54,1088.0,32
54,1089.0,32
54,1090.0,32
54,1091.0,32
54,1092.0,32
54,1093.0,32
54,1094.0,32
54,1095.0,32
54,1096.0,32
54,1097.0,32
54,1098.0,32
54,1099.0,32
54,1100.0,32
54,1101.0,32
54,1102.0,32
54,1103.0,32
54,1104.0,32
54,1105.0,32
54,1106.0,32
54,1107.0,32
54,1108.0,32
54,1109.0,32
54,1110.0,32
54,1111.0,32
54,1112.0,32
54,1113.0,32
54,1114.0,32
54,1115.0,32
54,1116.0,32
54,1117.0,32
54,1118.0,32
54,1119.0,32
54,1120.0,32
54,1121.0,32
54,1122.0,32
54,1123.0,32
54,1124.0,32
54,1125.0,32
54,1126.0,32
54,1127.0,32
54,1128.0,32
54,1129.0,32
