"timestamp","Fr","Pr"
133.0,0,0
134.0,0,0
135.0,0,0
136.0,0,0
137.0,0,0
138.0,0,0
139.0,0,0
140.0,0,0
141.0,0,0
142.0,0,0
143.0,0,0
144.0,0,0
145.0,0,0
146.0,0,0
147.0,0,0
148.0,0,0
149.0,0,0
150.0,0,0
151.0,0,0
152.0,0,0
153.0,0,0
154.0,0,0
155.0,0,0
156.0,0,0
157.0,0,0
158.0,0,0
159.0,0,0
160.0,0,0
161.0,0,0
162.0,0,0
163.0,0,0
164.0,0,0
165.0,0,0
166.0,0,0
167.0,0,0
168.0,0,0
169.0,0,0
170.0,0,0
171.0,0,0
172.0,0,0
173.0,0,0
174.0,0,0
175.0,0,0
176.0,0,0
177.0,0,0
178.0,0,0
179.0,0,0
180.0,0,0
181.0,0,0
182.0,0,0
183.0,0,0
184.0,0,0
185.0,0,0
186.0,0,0
187.0,0,0
188.0,0,0
189.0,0,0
190.0,0,0
191.0,0,0
192.0,0,0
193.0,0,0
194.0,0,0
195.0,0,0
196.0,0,0
197.0,0,0
198.0,0,198
199.0,198,197
200.0,198,197
201.0,198,197
202.0,198,197
203.0,198,192
204.0,198,191
205.0,198,190
206.0,198,190
207.0,198,189
208.0,198,189
209.0,198,186
210.0,198,185
211.0,198,185
212.0,198,183
213.0,198,182
214.0,198,182
215.0,198,182
216.0,198,181
217.0,198,180
218.0,198,180
219.0,198,180
220.0,198,180
221.0,198,179
222.0,198,178
223.0,198,177
224.0,198,176
225.0,198,176
226.0,198,176
227.0,198,175
228.0,198,175
229.0,198,175
230.0,198,174
231.0,198,173
232.0,198,173
233.0,198,173
234.0,198,174
235.0,198,173
236.0,198,171
237.0,198,170
238.0,198,170
239.0,198,170
240.0,198,170
241.0,198,169
242.0,198,169
243.0,198,169
244.0,198,169
245.0,198,168
246.0,198,168
247.0,198,168
248.0,198,164
249.0,198,164
250.0,198,163
251.0,198,162
252.0,198,161
253.0,198,159
254.0,198,158
255.0,198,157
256.0,198,156
257.0,198,156
258.0,198,154
259.0,198,156
260.0,198,151
261.0,198,150
262.0,198,146
263.0,198,146
264.0,198,145
265.0,198,145
266.0,198,144
267.0,198,144
268.0,198,142
269.0,198,141
270.0,198,138
271.0,198,138
272.0,198,139
273.0,198,139
274.0,198,139
275.0,198,136
276.0,198,136
277.0,198,136
278.0,198,135
279.0,198,135
280.0,198,134
281.0,198,134
282.0,198,134
283.0,198,134
284.0,198,134
285.0,198,134
286.0,198,134
287.0,198,134
288.0,198,134
289.0,198,134
290.0,198,134
291.0,198,134
292.0,198,134
293.0,198,134
294.0,198,134
295.0,198,134
296.0,198,134
297.0,198,134
298.0,198,134
299.0,198,134
300.0,198,134
301.0,198,134
302.0,198,134
303.0,198,134
304.0,198,134
305.0,198,134
306.0,198,134
307.0,198,134
308.0,198,134
309.0,198,134
310.0,198,134
311.0,198,134
312.0,198,134
313.0,198,134
314.0,198,134
315.0,198,134
316.0,198,134
317.0,198,134
318.0,198,134
319.0,198,134
320.0,198,134
321.0,198,134
322.0,198,134
323.0,198,134
324.0,198,134
325.0,198,134
326.0,198,134
327.0,198,134
328.0,198,134
329.0,198,134
330.0,198,134
331.0,198,134
332.0,198,134
333.0,198,134
334.0,198,134
335.0,198,134
336.0,198,134
337.0,198,134
338.0,198,134
339.0,198,134
340.0,198,134
341.0,198,134
342.0,198,134
343.0,198,134
344.0,198,134
345.0,198,134
346.0,198,134
347.0,198,134
348.0,198,134
349.0,198,134
350.0,198,134
351.0,198,134
352.0,198,134
353.0,198,134
354.0,198,134
355.0,198,134
356.0,198,134
357.0,198,134
358.0,198,134
359.0,198,134
360.0,198,134
361.0,198,134
362.0,198,134
363.0,198,134
364.0,198,134
365.0,198,134
366.0,198,134
367.0,198,134
368.0,198,134
369.0,198,134
370.0,198,134
371.0,198,134
372.0,198,134
373.0,198,134
374.0,198,134
375.0,198,134
376.0,198,134
377.0,198,134
378.0,198,134
379.0,198,134
380.0,198,134
381.0,198,134
382.0,198,134
383.0,198,134
384.0,198,134
385.0,198,134
386.0,198,134
387.0,198,134
388.0,198,134
389.0,198,134
390.0,198,134
391.0,198,134
392.0,198,134
393.0,198,134
394.0,198,134
395.0,198,134
396.0,198,134
397.0,198,134
398.0,198,134
399.0,198,134
400.0,198,134
401.0,198,134
402.0,198,134
403.0,198,134
404.0,198,134
405.0,198,134
406.0,198,134
407.0,198,134
408.0,198,134
409.0,198,134
410.0,198,134
411.0,198,134
412.0,198,134
413.0,198,134
414.0,198,134
415.0,198,134
416.0,198,134
417.0,198,134
418.0,198,134
419.0,198,134
420.0,198,134
421.0,198,134
422.0,198,134
423.0,198,134
424.0,198,134
425.0,198,134
426.0,198,134
427.0,198,134
428.0,198,134
429.0,198,134
430.0,198,134
431.0,198,134
432.0,198,134
433.0,198,134
434.0,198,134
435.0,198,134
436.0,198,134
437.0,198,134
438.0,198,134
439.0,198,134
440.0,198,134
441.0,198,134
442.0,198,134
443.0,198,134
444.0,198,134
445.0,198,134
446.0,198,134
447.0,198,134
448.0,198,134
449.0,198,134
450.0,198,134
451.0,198,134
452.0,198,134
453.0,198,134
454.0,198,134
455.0,198,134
456.0,198,134
457.0,198,134
458.0,198,134
459.0,198,134
460.0,198,134
461.0,198,134
462.0,198,134
463.0,198,134
464.0,198,134
465.0,198,134
466.0,198,134
467.0,198,134
468.0,198,134
469.0,198,134
470.0,198,134
471.0,198,134
472.0,198,134
473.0,198,134
474.0,198,134
475.0,198,134
476.0,198,134
477.0,198,134
478.0,198,134
479.0,198,134
480.0,198,134
481.0,198,134
482.0,198,134
483.0,198,134
484.0,198,134
485.0,198,134
486.0,198,134
487.0,198,134
488.0,198,134
489.0,198,134
490.0,198,134
491.0,198,134
492.0,198,134
493.0,198,134
494.0,198,134
495.0,198,134
496.0,198,134
497.0,198,134
498.0,198,134
499.0,198,134
500.0,198,134
501.0,198,134
502.0,198,134
503.0,198,134
504.0,198,134
505.0,198,134
506.0,198,134
507.0,198,134
508.0,198,134
509.0,198,134
510.0,198,134
511.0,198,134
512.0,198,134
513.0,198,134
514.0,198,134
515.0,198,134
516.0,198,134
517.0,198,134
518.0,198,134
519.0,198,134
520.0,198,134
521.0,198,134
522.0,198,134
523.0,198,134
524.0,198,134
525.0,198,134
526.0,198,134
527.0,198,134
528.0,198,134
529.0,198,134
530.0,198,134
531.0,198,134
532.0,198,134
533.0,198,134
534.0,198,134
535.0,198,134
536.0,198,134
537.0,198,134
538.0,198,134
539.0,198,134
540.0,198,134
541.0,198,134
542.0,198,134
543.0,198,134
544.0,198,134
545.0,198,134
546.0,198,134
547.0,198,134
548.0,198,134
549.0,198,134
550.0,198,134
551.0,198,134
552.0,198,134
553.0,198,134
554.0,198,134
555.0,198,134
556.0,198,134
557.0,198,134
558.0,198,134
559.0,198,134
560.0,198,134
561.0,198,134
562.0,198,134
563.0,198,134
564.0,198,134
565.0,198,134
566.0,198,134
567.0,198,134
568.0,198,134
569.0,198,134
570.0,198,134
571.0,198,134
572.0,198,134
573.0,198,134
574.0,198,134
575.0,198,134
576.0,198,134
577.0,198,134
578.0,198,134
579.0,198,134
580.0,198,134
581.0,198,134
582.0,198,134
583.0,198,134
584.0,198,134
585.0,198,134
586.0,198,134
587.0,198,134
588.0,198,134
589.0,198,134
590.0,198,134
591.0,198,134
592.0,198,134
593.0,198,134
594.0,198,134
595.0,198,134
596.0,198,134
597.0,198,134
598.0,198,134
599.0,198,134
600.0,198,134
601.0,198,134
602.0,198,134
603.0,198,134
604.0,198,134
605.0,198,134
606.0,198,134
607.0,198,134
608.0,198,134
609.0,198,134
610.0,198,134
611.0,198,134
612.0,198,134
613.0,198,134
614.0,198,134
615.0,198,134
616.0,198,134
617.0,198,134
618.0,198,134
619.0,198,134
620.0,198,134
621.0,198,134
622.0,198,134
623.0,198,134
624.0,198,134
625.0,198,134
626.0,198,134
627.0,198,134
628.0,198,134
629.0,198,134
630.0,198,134
631.0,198,134
632.0,198,134
633.0,198,134
634.0,198,134
635.0,198,134
636.0,198,134
637.0,198,134
638.0,198,134
639.0,198,134
640.0,198,134
641.0,198,134
642.0,198,134
643.0,198,134
644.0,198,134
645.0,198,134
646.0,198,134
647.0,198,134
648.0,198,134
649.0,198,134
650.0,198,134
651.0,198,134
652.0,198,134
653.0,198,134
654.0,198,134
655.0,198,134
656.0,198,134
657.0,198,134
658.0,198,134
659.0,198,134
660.0,198,134
661.0,198,134
662.0,198,134
663.0,198,134
664.0,198,134
665.0,198,134
666.0,198,134
667.0,198,134
668.0,198,134
669.0,198,134
670.0,198,134
671.0,198,134
672.0,198,134
673.0,198,134
674.0,198,134
675.0,198,134
676.0,198,134
677.0,198,134
678.0,198,134
679.0,198,134
680.0,198,134
681.0,198,134
682.0,198,134
683.0,198,134
684.0,198,134
685.0,198,134
686.0,198,134
687.0,198,134
688.0,198,134
689.0,198,134
690.0,198,134
691.0,198,134
692.0,198,134
693.0,198,134
694.0,198,134
695.0,198,134
696.0,198,134
697.0,198,134
698.0,198,134
699.0,198,134
700.0,198,134
701.0,198,134
702.0,198,134
703.0,198,134
704.0,198,134
705.0,198,134
706.0,198,134
707.0,198,134
708.0,198,134
709.0,198,134
710.0,198,134
711.0,198,134
712.0,198,134
713.0,198,134
714.0,198,134
715.0,198,134
716.0,198,134
717.0,198,134
718.0,198,134
719.0,198,134
720.0,198,134
721.0,198,134
722.0,198,134
723.0,198,134
724.0,198,134
725.0,198,134
726.0,198,134
727.0,198,134
728.0,198,134
729.0,198,134
730.0,198,134
731.0,198,134
732.0,198,134
733.0,198,134
734.0,198,134
735.0,198,134
736.0,198,134
737.0,198,134
738.0,198,134
739.0,198,134
740.0,198,134
741.0,198,134
742.0,198,134
743.0,198,134
744.0,198,134
745.0,198,134
746.0,198,134
747.0,198,134
748.0,198,134
749.0,198,134
750.0,198,134
751.0,198,134
752.0,198,134
753.0,198,134
754.0,198,134
755.0,198,134
756.0,198,134
757.0,198,134
758.0,198,134
759.0,198,134
760.0,198,134
761.0,198,134
762.0,198,134
763.0,198,134
764.0,198,134
765.0,198,134
766.0,198,134
767.0,198,134
768.0,198,134
769.0,198,134
770.0,198,134
771.0,198,134
772.0,198,134
773.0,198,134
774.0,198,134
775.0,198,134
776.0,198,134
777.0,198,134
778.0,198,134
779.0,198,134
780.0,198,134
781.0,198,134
782.0,198,134
783.0,198,134
784.0,198,134
785.0,198,134
786.0,198,134
787.0,198,134
788.0,198,134
789.0,198,134
790.0,198,134
791.0,198,134
792.0,198,134
793.0,198,134
794.0,198,134
795.0,198,134
796.0,198,134
797.0,198,134
798.0,198,134
799.0,198,134
800.0,198,134
801.0,198,134
802.0,198,134
803.0,198,134
804.0,198,134
805.0,198,134
806.0,198,134
807.0,198,134
808.0,198,134
809.0,198,134
810.0,198,134
811.0,198,134
812.0,198,134
813.0,198,134
814.0,198,134
815.0,198,134
816.0,198,134
817.0,198,134
818.0,198,134
819.0,198,134
820.0,198,134
821.0,198,134
822.0,198,134
823.0,198,134
824.0,198,134
825.0,198,134
826.0,198,134
827.0,198,134
828.0,198,134
829.0,198,134
830.0,198,134
831.0,198,134
832.0,198,134
833.0,198,134
834.0,198,134
835.0,198,134
836.0,198,134
837.0,198,134
838.0,198,134
839.0,198,134
840.0,198,134
841.0,198,134
842.0,198,134
843.0,198,134
844.0,198,134
845.0,198,134
846.0,198,134
847.0,198,134
848.0,198,134
849.0,198,134
850.0,198,134
851.0,198,134
852.0,198,134
853.0,198,134
854.0,198,134
855.0,198,134
856.0,198,134
857.0,198,134
858.0,198,134
859.0,198,134
860.0,198,134
861.0,198,134
862.0,198,134
863.0,198,134
864.0,198,134
865.0,198,134
866.0,198,134
867.0,198,134
868.0,198,134
869.0,198,134
870.0,198,134
871.0,198,134
872.0,198,134
873.0,198,134
874.0,198,134
875.0,198,134
876.0,198,134
877.0,198,134
878.0,198,134
879.0,198,134
880.0,198,134
881.0,198,134
882.0,198,134
883.0,198,134
884.0,198,134
885.0,198,134
886.0,198,134
887.0,198,134
888.0,198,134
889.0,198,134
890.0,198,134
891.0,198,134
892.0,198,134
893.0,198,134
894.0,198,134
895.0,198,134
896.0,198,134
897.0,198,134
898.0,198,134
899.0,198,134
900.0,198,134
901.0,198,134
902.0,198,134
903.0,198,134
904.0,198,134
905.0,198,134
906.0,198,134
907.0,198,134
908.0,198,134
909.0,198,134
910.0,198,134
911.0,198,134
912.0,198,134
913.0,198,134
914.0,198,134
915.0,198,134
916.0,198,134
917.0,198,134
918.0,198,134
919.0,198,134
920.0,198,134
921.0,198,134
922.0,198,134
923.0,198,134
924.0,198,134
925.0,198,134
926.0,198,134
927.0,198,134
928.0,198,134
929.0,198,134
930.0,198,134
931.0,198,134
932.0,198,134
933.0,198,134
934.0,198,134
935.0,198,134
936.0,198,134
937.0,198,134
938.0,198,134
939.0,198,134
940.0,198,134
941.0,198,134
942.0,198,134
943.0,198,134
944.0,198,134
945.0,198,134
946.0,198,134
947.0,198,134
948.0,198,134
949.0,198,134
950.0,198,134
951.0,198,134
952.0,198,134
953.0,198,134
954.0,198,134
955.0,198,134
956.0,198,134
957.0,198,134
958.0,198,134
959.0,198,134
960.0,198,134
961.0,198,134
962.0,198,134
963.0,198,134
964.0,198,134
965.0,198,134
966.0,198,134
967.0,198,134
968.0,198,134
969.0,198,134
970.0,198,134
971.0,198,134
972.0,198,134
973.0,198,134
974.0,198,134
975.0,198,134
976.0,198,134
977.0,198,134
978.0,198,134
979.0,198,134
980.0,198,134
981.0,198,134
982.0,198,134
983.0,198,134
984.0,198,134
985.0,198,134
986.0,198,134
987.0,198,134
988.0,198,134
989.0,198,134
990.0,198,134
991.0,198,134
992.0,198,134
993.0,198,134
994.0,198,134
995.0,198,134
996.0,198,134
997.0,198,134
998.0,198,134
999.0,198,134
1000.0,198,134
1001.0,198,134
1002.0,198,134
1003.0,198,134
1004.0,198,134
1005.0,198,134
1006.0,198,134
1007.0,198,134
1008.0,198,134
1009.0,198,134
1010.0,198,134
1011.0,198,134
1012.0,198,134
1013.0,198,134
1014.0,198,134
1015.0,198,134
1016.0,198,134
1017.0,198,134
1018.0,198,134
1019.0,198,134
1020.0,198,134
1021.0,198,134
1022.0,198,134
1023.0,198,134
1024.0,198,134
1025.0,198,134
1026.0,198,134
1027.0,198,134
1028.0,198,134
1029.0,198,134
1030.0,198,134
1031.0,198,134
1032.0,198,134
1033.0,198,134
1034.0,198,134
1035.0,198,134
1036.0,198,134
1037.0,198,134
1038.0,198,134
1039.0,198,134
1040.0,198,134
1041.0,198,134
1042.0,198,134
1043.0,198,134
1044.0,198,134
1045.0,198,134
1046.0,198,134
1047.0,198,134
1048.0,198,134
1049.0,198,134
1050.0,198,134
1051.0,198,134
1052.0,198,134
1053.0,198,134
1054.0,198,134
1055.0,198,134
1056.0,198,134
1057.0,198,134
1058.0,198,134
1059.0,198,134
1060.0,198,134
1061.0,198,134
1062.0,198,134
1063.0,198,134
1064.0,198,134
1065.0,198,134
1066.0,198,134
1067.0,198,134
1068.0,198,134
1069.0,198,134
1070.0,198,134
1071.0,198,134
1072.0,198,134
1073.0,198,134
1074.0,198,134
1075.0,198,134
1076.0,198,134
1077.0,198,134
1078.0,198,134
1079.0,198,134
1080.0,198,134
1081.0,198,134
1082.0,198,134
1083.0,198,134
1084.0,198,134
1085.0,198,134
1086.0,198,134
1087.0,198,134
1088.0,198,134
1089.0,198,134
1090.0,198,134
1091.0,198,134
1092.0,198,134
1093.0,198,134
1094.0,198,134
1095.0,198,134
1096.0,198,134
1097.0,198,134
1098.0,198,134
1099.0,198,134
1100.0,198,134
1101.0,198,134
1102.0,198,134
1103.0,198,134
1104.0,198,134
1105.0,198,134
1106.0,198,134
1107.0,198,134
1108.0,198,134
1109.0,198,134
1110.0,198,134
1111.0,198,134
1112.0,198,134
1113.0,198,134
1114.0,198,134
1115.0,198,134
1116.0,198,134
1117.0,198,134
1118.0,198,134
1119.0,198,134
1120.0,198,134
1121.0,198,134
1122.0,198,134
1123.0,198,134
1124.0,198,134
1125.0,198,134
1126.0,198,134
1127.0,198,134
1128.0,198,134
1129.0,198,134
1130.0,198,134
1131.0,198,134
1132.0,198,134
1133.0,198,134
1134.0,198,134
1135.0,198,134
1136.0,198,134
1137.0,198,134
1138.0,198,134
1139.0,198,134
1140.0,198,134
1141.0,198,134
1142.0,198,134
1143.0,198,134
1144.0,198,134
1145.0,198,134
1146.0,198,134
1147.0,198,134
1148.0,198,134
1149.0,198,134
1150.0,198,134
1151.0,198,134
1152.0,198,134
1153.0,198,134
1154.0,198,134
1155.0,198,134
1156.0,198,134
1157.0,198,134
1158.0,198,134
1159.0,198,134
1160.0,198,134
1161.0,198,134
1162.0,198,134
1163.0,198,134
1164.0,198,134
1165.0,198,134
1166.0,198,134
1167.0,198,134
1168.0,198,134
1169.0,198,134
1170.0,198,134
1171.0,198,134
1172.0,198,134
1173.0,198,134
1174.0,198,134
1175.0,198,134
1176.0,198,134
1177.0,198,134
1178.0,198,134
1179.0,198,134
1180.0,198,134
1181.0,198,134
1182.0,198,134
1183.0,198,134
1184.0,198,134
1185.0,198,134
1186.0,198,134
1187.0,198,134
1188.0,198,134
1189.0,198,134
1190.0,198,134
1191.0,198,134
1192.0,198,134
1193.0,198,134
1194.0,198,134
1195.0,198,134
1196.0,198,134
1197.0,198,134
1198.0,198,134
1199.0,198,134
1200.0,198,134
1201.0,198,134
1202.0,198,134
1203.0,198,134
1204.0,198,134
1205.0,198,134
1206.0,198,134
1207.0,198,134
1208.0,198,134
1209.0,198,134
1210.0,198,134
1211.0,198,134
1212.0,198,134
1213.0,198,134
1214.0,198,134
1215.0,198,134
1216.0,198,134
1217.0,198,134
1218.0,198,134
1219.0,198,134
1220.0,198,134
1221.0,198,134
1222.0,198,134
1223.0,198,134
1224.0,198,134
1225.0,198,134
1226.0,198,134
1227.0,198,134
1228.0,198,134
1229.0,198,134
1230.0,198,134
1231.0,198,134
1232.0,198,134
1233.0,198,134
1234.0,198,134
1235.0,198,134
1236.0,198,134
1237.0,198,134
1238.0,198,134
1239.0,198,134
1240.0,198,134
1241.0,198,134
1242.0,198,134
1243.0,198,134
1244.0,198,134
1245.0,198,134
1246.0,198,134
1247.0,198,134
1248.0,198,134
1249.0,198,134
1250.0,198,134
1251.0,198,134
1252.0,198,134
1253.0,198,134
1254.0,198,134
1255.0,198,134
1256.0,198,134
1257.0,198,134
1258.0,198,134
1259.0,198,134
1260.0,198,134
1261.0,198,134
1262.0,198,134
1263.0,198,134
1264.0,198,134
1265.0,198,134
1266.0,198,134
1267.0,198,134
1268.0,198,134
1269.0,198,134
1270.0,198,134
1271.0,198,134
1272.0,198,134
1273.0,198,134
1274.0,198,134
1275.0,198,134
1276.0,198,134
1277.0,198,134
1278.0,198,134
1279.0,198,134
1280.0,198,134
1281.0,198,134
1282.0,198,134
1283.0,198,134
1284.0,198,134
1285.0,198,134
1286.0,198,134
1287.0,198,134
1288.0,198,134
1289.0,198,134
1290.0,198,134
1291.0,198,134
1292.0,198,134
1293.0,198,134
1294.0,198,134
1295.0,198,134
1296.0,198,134
1297.0,198,134
1298.0,198,134
1299.0,198,134
1300.0,198,134
1301.0,198,134
1302.0,198,134
1303.0,198,134
1304.0,198,134
1305.0,198,134
1306.0,198,134
1307.0,198,134
1308.0,198,134
1309.0,198,134
1310.0,198,134
1311.0,198,134
1312.0,198,134
1313.0,198,134
1314.0,198,134
1315.0,198,134
1316.0,198,134
1317.0,198,134
1318.0,198,134
1319.0,198,134
1320.0,198,134
1321.0,198,134
1322.0,198,134
1323.0,198,134
1324.0,198,134
1325.0,198,134
1326.0,198,134
1327.0,198,134
1328.0,198,134
1329.0,198,134
1330.0,198,134
1331.0,198,134
1332.0,198,134
1333.0,198,134
1334.0,198,134
1335.0,198,134
1336.0,198,134
1337.0,198,134
1338.0,198,134
1339.0,198,134
1340.0,198,134
1341.0,198,134
1342.0,198,134
1343.0,198,134
1344.0,198,134
1345.0,198,134
1346.0,198,134
1347.0,198,134
1348.0,198,134
1349.0,198,134
1350.0,198,134
1351.0,198,134
1352.0,198,134
1353.0,198,134
1354.0,198,134
1355.0,198,134
1356.0,198,134
1357.0,198,134
1358.0,198,134
1359.0,198,134
1360.0,198,134
1361.0,198,134
1362.0,198,134
1363.0,198,134
1364.0,198,134
1365.0,198,134
1366.0,198,134
1367.0,198,134
1368.0,198,134
1369.0,198,134
1370.0,198,134
1371.0,198,134
1372.0,198,134
1373.0,198,134
1374.0,198,134
1375.0,198,134
1376.0,198,134
1377.0,198,134
1378.0,198,134
1379.0,198,134
1380.0,198,134
1381.0,198,134
1382.0,198,134
1383.0,198,134
1384.0,198,134
1385.0,198,134
1386.0,198,134
1387.0,198,134
1388.0,198,134
1389.0,198,134
1390.0,198,134
1391.0,198,134
1392.0,198,134
1393.0,198,134
1394.0,198,134
1395.0,198,134
1396.0,198,134
1397.0,198,134
1398.0,198,134
1399.0,198,134
1400.0,198,134
1401.0,198,134
1402.0,198,134
1403.0,198,134
1404.0,198,134
1405.0,198,134
1406.0,198,134
1407.0,198,134
1408.0,198,134
1409.0,198,134
1410.0,198,134
1411.0,198,134
1412.0,198,134
1413.0,198,134
1414.0,198,134
1415.0,198,134
1416.0,198,134
1417.0,198,134
1418.0,198,134
1419.0,198,134
1420.0,198,134
1421.0,198,134
1422.0,198,134
1423.0,198,134
1424.0,198,134
1425.0,198,134
1426.0,198,134
1427.0,198,134
1428.0,198,134
1429.0,198,134
1430.0,198,134
1431.0,198,134
1432.0,198,134
1433.0,198,134
1434.0,198,134
1435.0,198,134
1436.0,198,134
1437.0,198,134
1438.0,198,134
1439.0,198,134
1440.0,198,134
1441.0,198,134
1442.0,198,134
1443.0,198,134
1444.0,198,134
1445.0,198,134
1446.0,198,134
1447.0,198,134
1448.0,198,134
1449.0,198,134
1450.0,198,134
1451.0,198,134
1452.0,198,134
1453.0,198,134
1454.0,198,134
1455.0,198,134
1456.0,198,134
1457.0,198,134
1458.0,198,134
1459.0,198,134
1460.0,198,134
1461.0,198,134
1462.0,198,134
1463.0,198,134
1464.0,198,134
1465.0,198,134
1466.0,198,134
1467.0,198,134
1468.0,198,134
1469.0,198,134
1470.0,198,134
1471.0,198,134
1472.0,198,134
1473.0,198,134
1474.0,198,134
1475.0,198,134
1476.0,198,134
1477.0,198,134
1478.0,198,134
1479.0,198,134
1480.0,198,134
1481.0,198,134
1482.0,198,134
1483.0,198,134
1484.0,198,134
1485.0,198,134
1486.0,198,134
1487.0,198,134
1488.0,198,134
1489.0,198,134
1490.0,198,134
1491.0,198,134
1492.0,198,134
1493.0,198,134
1494.0,198,134
1495.0,198,134
1496.0,198,134
1497.0,198,134
1498.0,198,134
1499.0,198,134
1500.0,198,134
1501.0,198,134
1502.0,198,134
1503.0,198,134
1504.0,198,134
1505.0,198,134
1506.0,198,134
1507.0,198,134
1508.0,198,134
1509.0,198,134
1510.0,198,134
1511.0,198,134
1512.0,198,134
1513.0,198,134
1514.0,198,134
1515.0,198,134
1516.0,198,134
1517.0,198,134
1518.0,198,134
0.0,198,134
1.0,198,134
2.0,198,134
3.0,198,134
4.0,198,134
5.0,198,134
6.0,198,134
7.0,198,134
8.0,198,134
9.0,198,134
10.0,198,134
11.0,198,134
12.0,198,134
13.0,198,134
14.0,198,134
15.0,198,134
16.0,198,134
17.0,198,134
18.0,198,134
19.0,198,134
20.0,198,134
21.0,198,134
22.0,198,134
23.0,198,134
24.0,198,134
25.0,198,134
26.0,198,134
27.0,198,134
28.0,198,134
29.0,198,134
30.0,198,134
31.0,198,134
32.0,198,134
33.0,198,134
34.0,198,134
35.0,198,134
36.0,198,134
37.0,198,134
38.0,198,134
1.0,198,134
2.0,198,134
3.0,198,134
4.0,198,134
5.0,198,134
6.0,198,134
7.0,198,134
8.0,198,134
9.0,198,134
10.0,198,134
11.0,198,134
12.0,198,134
13.0,198,134
14.0,198,134
15.0,198,134
16.0,198,134
17.0,198,134
18.0,198,134
19.0,198,134
20.0,198,134
