"timestamp","Fr","Pr"
133.0,98,74
134.0,98,74
135.0,98,73
136.0,98,73
137.0,98,74
138.0,98,73
139.0,98,73
140.0,98,71
141.0,98,71
142.0,98,71
143.0,98,70
144.0,98,67
145.0,98,66
146.0,98,65
147.0,98,65
148.0,98,64
149.0,98,64
150.0,98,63
151.0,98,61
152.0,98,61
153.0,98,61
154.0,98,61
155.0,98,59
156.0,98,58
157.0,98,58
158.0,98,59
159.0,98,58
160.0,98,58
161.0,98,58
162.0,98,58
163.0,98,58
164.0,98,58
165.0,98,57
166.0,98,56
167.0,98,56
168.0,98,56
169.0,98,57
170.0,98,57
171.0,98,54
172.0,98,53
173.0,98,53
174.0,98,53
175.0,98,53
176.0,98,53
177.0,98,54
178.0,98,54
179.0,98,52
180.0,98,50
181.0,98,49
182.0,98,48
183.0,98,47
184.0,98,46
185.0,98,46
186.0,98,45
187.0,98,44
188.0,98,44
189.0,98,44
190.0,98,42
191.0,98,41
192.0,98,40
193.0,98,39
194.0,98,39
195.0,98,38
196.0,98,38
197.0,98,38
198.0,98,38
199.0,98,38
200.0,98,37
201.0,98,37
202.0,98,37
203.0,98,37
204.0,98,37
205.0,98,36
206.0,98,36
207.0,98,37
208.0,98,36
209.0,98,36
210.0,98,33
211.0,98,36
212.0,98,33
213.0,98,33
214.0,98,33
215.0,98,33
216.0,98,33
217.0,98,33
218.0,98,33
219.0,98,33
220.0,98,33
221.0,98,33
222.0,98,33
223.0,98,33
224.0,98,33
225.0,98,33
226.0,98,33
227.0,98,33
228.0,98,33
229.0,98,33
230.0,98,33
231.0,98,33
232.0,98,33
233.0,98,33
234.0,98,33
235.0,98,33
236.0,98,33
237.0,98,33
238.0,98,33
239.0,98,33
240.0,98,33
241.0,98,33
242.0,98,33
243.0,98,33
244.0,98,33
245.0,98,33
246.0,98,33
247.0,98,33
248.0,98,33
249.0,98,32
250.0,98,32
251.0,98,32
252.0,98,32
253.0,98,32
254.0,98,32
255.0,98,32
256.0,98,32
257.0,98,32
258.0,98,32
259.0,98,32
260.0,98,32
261.0,98,32
262.0,98,32
263.0,98,32
264.0,98,32
265.0,98,32
266.0,98,32
267.0,98,32
268.0,98,32
269.0,98,32
270.0,98,32
271.0,98,32
272.0,98,32
273.0,98,32
274.0,98,32
275.0,98,32
276.0,98,32
277.0,98,32
278.0,98,32
279.0,98,32
280.0,98,32
281.0,98,32
282.0,98,32
283.0,98,32
284.0,98,32
285.0,98,32
286.0,98,32
287.0,98,32
288.0,98,32
289.0,98,32
290.0,98,32
291.0,98,32
292.0,98,32
293.0,98,32
294.0,98,32
295.0,98,32
296.0,98,32
297.0,98,32
298.0,98,32
299.0,98,32
300.0,98,32
301.0,98,32
302.0,98,32
303.0,98,32
304.0,98,32
305.0,98,32
306.0,98,32
307.0,98,32
308.0,98,32
309.0,98,32
310.0,98,32
311.0,98,32
312.0,98,32
313.0,98,32
314.0,98,32
315.0,98,32
316.0,98,32
317.0,98,32
318.0,98,32
319.0,98,32
320.0,98,32
321.0,98,32
322.0,98,32
323.0,98,32
324.0,98,32
325.0,98,32
326.0,98,32
327.0,98,32
328.0,98,32
329.0,98,32
330.0,98,32
331.0,98,32
332.0,98,32
333.0,98,32
334.0,98,32
335.0,98,32
336.0,98,32
337.0,98,32
338.0,98,32
339.0,98,32
340.0,98,32
341.0,98,32
342.0,98,32
343.0,98,32
344.0,98,32
345.0,98,32
346.0,98,32
347.0,98,32
348.0,98,32
349.0,98,32
350.0,98,32
351.0,98,32
352.0,98,32
353.0,98,32
354.0,98,32
355.0,98,32
356.0,98,32
357.0,98,32
358.0,98,32
359.0,98,32
360.0,98,32
361.0,98,32
362.0,98,32
363.0,98,32
364.0,98,32
365.0,98,32
366.0,98,32
367.0,98,32
368.0,98,32
369.0,98,32
370.0,98,32
371.0,98,32
372.0,98,32
373.0,98,32
374.0,98,32
375.0,98,32
376.0,98,32
377.0,98,32
378.0,98,32
379.0,98,32
380.0,98,32
381.0,98,32
382.0,98,32
383.0,98,32
384.0,98,32
385.0,98,32
386.0,98,32
387.0,98,32
388.0,98,32
389.0,98,32
390.0,98,32
391.0,98,32
392.0,98,32
393.0,98,32
394.0,98,32
395.0,98,32
396.0,98,32
397.0,98,32
398.0,98,32
399.0,98,32
400.0,98,32
401.0,98,32
402.0,98,32
403.0,98,32
404.0,98,32
405.0,98,32
406.0,98,32
407.0,98,32
408.0,98,32
409.0,98,32
410.0,98,32
411.0,98,32
412.0,98,32
413.0,98,32
414.0,98,32
415.0,98,32
416.0,98,32
417.0,98,32
418.0,98,32
419.0,98,32
420.0,98,32
421.0,98,32
422.0,98,32
423.0,98,32
424.0,98,32
425.0,98,32
426.0,98,32
427.0,98,32
428.0,98,32
429.0,98,32
430.0,98,32
431.0,98,32
432.0,98,32
433.0,98,32
434.0,98,32
435.0,98,32
436.0,98,32
437.0,98,32
438.0,98,32
439.0,98,32
440.0,98,32
441.0,98,32
442.0,98,32
443.0,98,32
444.0,98,32
445.0,98,32
446.0,98,32
447.0,98,32
448.0,98,32
449.0,98,32
450.0,98,32
451.0,98,32
452.0,98,32
453.0,98,32
454.0,98,32
455.0,98,32
456.0,98,32
457.0,98,32
458.0,98,32
459.0,98,32
460.0,98,32
461.0,98,32
462.0,98,32
463.0,98,32
464.0,98,32
465.0,98,32
466.0,98,32
467.0,98,32
468.0,98,32
469.0,98,32
470.0,98,32
471.0,98,32
472.0,98,32
473.0,98,32
474.0,98,32
475.0,98,32
476.0,98,32
477.0,98,32
478.0,98,32
479.0,98,32
480.0,98,32
481.0,98,32
482.0,98,32
483.0,98,32
484.0,98,32
485.0,98,32
486.0,98,32
487.0,98,32
488.0,98,32
489.0,98,32
490.0,98,32
491.0,98,32
492.0,98,32
493.0,98,32
494.0,98,32
495.0,98,32
496.0,98,32
497.0,98,32
498.0,98,32
499.0,98,32
500.0,98,32
501.0,98,32
502.0,98,32
503.0,98,32
504.0,98,32
505.0,98,32
506.0,98,32
507.0,98,32
508.0,98,32
509.0,98,32
510.0,98,32
511.0,98,32
512.0,98,32
513.0,98,32
514.0,98,32
515.0,98,32
516.0,98,32
517.0,98,32
518.0,98,32
519.0,98,32
520.0,98,32
521.0,98,32
522.0,98,32
523.0,98,32
524.0,98,32
525.0,98,32
526.0,98,32
527.0,98,32
528.0,98,32
529.0,98,32
530.0,98,32
531.0,98,32
532.0,98,32
533.0,98,32
534.0,98,32
535.0,98,32
536.0,98,32
537.0,98,32
538.0,98,32
539.0,98,32
540.0,98,32
541.0,98,32
542.0,98,32
543.0,98,32
544.0,98,32
545.0,98,32
546.0,98,32
547.0,98,32
548.0,98,32
549.0,98,32
550.0,98,32
551.0,98,32
552.0,98,32
553.0,98,32
554.0,98,32
555.0,98,32
556.0,98,32
557.0,98,32
558.0,98,32
559.0,98,32
560.0,98,32
561.0,98,32
562.0,98,32
563.0,98,32
564.0,98,32
565.0,98,32
566.0,98,32
567.0,98,32
568.0,98,32
569.0,98,32
570.0,98,32
571.0,98,32
572.0,98,32
573.0,98,32
574.0,98,32
575.0,98,32
576.0,98,32
577.0,98,32
578.0,98,32
579.0,98,32
580.0,98,32
581.0,98,32
582.0,98,32
583.0,98,32
584.0,98,32
585.0,98,32
586.0,98,32
587.0,98,32
588.0,98,32
589.0,98,32
590.0,98,32
591.0,98,32
592.0,98,32
593.0,98,32
594.0,98,32
595.0,98,32
596.0,98,32
597.0,98,32
598.0,98,32
599.0,98,32
600.0,98,32
601.0,98,32
602.0,98,32
603.0,98,32
604.0,98,32
605.0,98,32
606.0,98,32
607.0,98,32
608.0,98,32
609.0,98,32
610.0,98,32
611.0,98,32
612.0,98,32
613.0,98,32
614.0,98,32
615.0,98,32
616.0,98,32
617.0,98,32
618.0,98,32
619.0,98,32
620.0,98,32
621.0,98,32
622.0,98,32
623.0,98,32
624.0,98,32
625.0,98,32
626.0,98,32
627.0,98,32
628.0,98,32
629.0,98,32
630.0,98,32
631.0,98,32
632.0,98,32
633.0,98,32
634.0,98,32
635.0,98,32
636.0,98,32
637.0,98,32
638.0,98,32
639.0,98,32
640.0,98,32
641.0,98,32
642.0,98,32
643.0,98,32
644.0,98,32
645.0,98,32
646.0,98,32
647.0,98,32
648.0,98,32
649.0,98,32
650.0,98,32
651.0,98,32
652.0,98,32
653.0,98,32
654.0,98,32
655.0,98,32
656.0,98,32
657.0,98,32
658.0,98,32
659.0,98,32
660.0,98,32
661.0,98,32
662.0,98,32
663.0,98,32
664.0,98,32
665.0,98,32
666.0,98,32
667.0,98,32
668.0,98,32
669.0,98,32
670.0,98,32
671.0,98,32
672.0,98,32
673.0,98,32
674.0,98,32
675.0,98,32
676.0,98,32
677.0,98,32
678.0,98,32
679.0,98,32
680.0,98,32
681.0,98,32
682.0,98,32
683.0,98,32
684.0,98,32
685.0,98,32
686.0,98,32
687.0,98,32
688.0,98,32
689.0,98,32
690.0,98,32
691.0,98,32
692.0,98,32
693.0,98,32
694.0,98,32
695.0,98,32
696.0,98,32
697.0,98,32
698.0,98,32
699.0,98,32
700.0,98,32
701.0,98,32
702.0,98,32
703.0,98,32
704.0,98,32
705.0,98,32
706.0,98,32
707.0,98,32
708.0,98,32
709.0,98,32
710.0,98,32
711.0,98,32
712.0,98,32
713.0,98,32
714.0,98,32
715.0,98,32
716.0,98,32
717.0,98,32
718.0,98,32
719.0,98,32
720.0,98,32
721.0,98,32
722.0,98,32
723.0,98,32
724.0,98,32
725.0,98,32
726.0,98,32
727.0,98,32
728.0,98,32
729.0,98,32
730.0,98,32
731.0,98,32
732.0,98,32
733.0,98,32
734.0,98,32
735.0,98,32
736.0,98,32
737.0,98,32
738.0,98,32
739.0,98,32
740.0,98,32
741.0,98,32
742.0,98,32
743.0,98,32
744.0,98,32
745.0,98,32
746.0,98,32
747.0,98,32
748.0,98,32
749.0,98,32
750.0,98,32
751.0,98,32
752.0,98,32
753.0,98,32
754.0,98,32
755.0,98,32
756.0,98,32
757.0,98,32
758.0,98,32
759.0,98,32
760.0,98,32
761.0,98,32
762.0,98,32
763.0,98,32
764.0,98,32
765.0,98,32
766.0,98,32
767.0,98,32
768.0,98,32
769.0,98,32
770.0,98,32
771.0,98,32
772.0,98,32
773.0,98,32
774.0,98,32
775.0,98,32
776.0,98,32
777.0,98,32
778.0,98,32
779.0,98,32
780.0,98,32
781.0,98,32
782.0,98,32
783.0,98,32
784.0,98,32
785.0,98,32
786.0,98,32
787.0,98,32
788.0,98,32
789.0,98,32
790.0,98,32
791.0,98,32
792.0,98,32
793.0,98,32
794.0,98,32
795.0,98,32
796.0,98,32
797.0,98,32
798.0,98,32
799.0,98,32
800.0,98,32
801.0,98,32
802.0,98,32
803.0,98,32
804.0,98,32
805.0,98,32
806.0,98,32
807.0,98,32
808.0,98,32
809.0,98,32
810.0,98,32
811.0,98,32
812.0,98,32
813.0,98,32
814.0,98,32
815.0,98,32
816.0,98,32
817.0,98,32
818.0,98,32
819.0,98,32
820.0,98,32
821.0,98,32
822.0,98,32
823.0,98,32
824.0,98,32
825.0,98,32
826.0,98,32
827.0,98,32
828.0,98,32
829.0,98,32
830.0,98,32
831.0,98,32
832.0,98,32
833.0,98,32
834.0,98,32
835.0,98,32
836.0,98,32
837.0,98,32
838.0,98,32
839.0,98,32
840.0,98,32
841.0,98,32
842.0,98,32
843.0,98,32
844.0,98,32
845.0,98,32
846.0,98,32
847.0,98,32
848.0,98,32
849.0,98,32
850.0,98,32
851.0,98,32
852.0,98,32
853.0,98,32
854.0,98,32
855.0,98,32
856.0,98,32
857.0,98,32
858.0,98,32
859.0,98,32
860.0,98,32
861.0,98,32
862.0,98,32
863.0,98,32
864.0,98,32
865.0,98,32
866.0,98,32
867.0,98,32
868.0,98,32
869.0,98,32
870.0,98,32
871.0,98,32
872.0,98,32
873.0,98,32
874.0,98,32
875.0,98,32
876.0,98,32
877.0,98,32
878.0,98,32
879.0,98,32
880.0,98,32
881.0,98,32
882.0,98,32
883.0,98,32
884.0,98,32
885.0,98,32
886.0,98,32
887.0,98,32
888.0,98,32
889.0,98,32
890.0,98,32
891.0,98,32
892.0,98,32
893.0,98,32
894.0,98,32
895.0,98,32
896.0,98,32
897.0,98,32
898.0,98,32
899.0,98,32
900.0,98,32
901.0,98,32
902.0,98,32
903.0,98,32
904.0,98,32
905.0,98,32
906.0,98,32
907.0,98,32
908.0,98,32
909.0,98,32
910.0,98,32
911.0,98,32
912.0,98,32
913.0,98,32
914.0,98,32
915.0,98,32
916.0,98,32
917.0,98,32
918.0,98,32
919.0,98,32
920.0,98,32
921.0,98,32
922.0,98,32
923.0,98,32
924.0,98,32
925.0,98,32
926.0,98,32
927.0,98,32
928.0,98,32
929.0,98,32
930.0,98,32
931.0,98,32
932.0,98,32
933.0,98,32
934.0,98,32
935.0,98,32
936.0,98,32
937.0,98,32
938.0,98,32
939.0,98,32
940.0,98,32
941.0,98,32
942.0,98,32
943.0,98,32
944.0,98,32
945.0,98,32
946.0,98,32
947.0,98,32
948.0,98,32
949.0,98,32
950.0,98,32
951.0,98,32
952.0,98,32
953.0,98,32
954.0,98,32
955.0,98,32
956.0,98,32
957.0,98,32
958.0,98,32
959.0,98,32
960.0,98,32
961.0,98,32
962.0,98,32
963.0,98,32
964.0,98,32
965.0,98,32
966.0,98,32
967.0,98,32
968.0,98,32
969.0,98,32
970.0,98,32
971.0,98,32
972.0,98,32
973.0,98,32
974.0,98,32
975.0,98,32
976.0,98,32
977.0,98,32
978.0,98,32
979.0,98,32
980.0,98,32
981.0,98,32
982.0,98,32
983.0,98,32
984.0,98,32
985.0,98,32
986.0,98,32
987.0,98,32
988.0,98,32
